transaction_id,timestamp,amount,asset_ticker,transaction_type,is_fraud
J04147,2025-09-25 08:26,20.13881362437391,ASII,WITHDRAWAL,1
J04148,2025-09-25 08:27,18.990921283076066,TICK004,DEPOSIT,0
J04149,2025-09-25 08:30,17.213182666479703,TICK028,SELL,0
J04150,2025-09-25 08:33,17.204460849239197,TICK018,BUY,0
J04151,2025-09-25 08:35,17.608042141775396,TICK047,BUY,0
J04152,2025-09-25 08:36,17.579835113090848,TICK033,BUY,0
J04153,2025-09-25 08:38,17.393952603000916,TICK074,WITHDRAWAL,0
J04154,2025-09-25 08:40,17.85950303184822,GOTO,BUY,0
J04155,2025-09-25 08:43,17.122792896166654,TICK075,DEPOSIT,0
J04156,2025-09-25 08:46,17.693629418609927,BNB,WITHDRAWAL,1
J04157,2025-09-25 08:48,18.29345557381416,TICK050,DEPOSIT,0
J04158,2025-09-25 08:51,16.95818808593299,TICK062,WITHDRAWAL,0
J04159,2025-09-25 08:54,16.846864238394765,UNVR,WITHDRAWAL,0
J04160,2025-09-25 08:57,17.568784976036945,ADA,DEPOSIT,0
J04161,2025-09-25 08:59,17.691297889772308,BBCA,BUY,0
J04162,2025-09-25 09:01,16.76341610059794,TICK059,BUY,0
J04163,2025-09-25 09:02,17.643632776225413,TICK012,BUY,0
J04164,2025-09-25 09:05,17.889130831290597,TICK013,SELL,0
J04165,2025-09-25 09:07,16.562288722633497,TICK039,BUY,0
J04166,2025-09-25 09:10,17.52476818450083,TICK019,BUY,0
J04167,2025-09-25 09:12,18.01108379654058,BNB,SELL,1
J04168,2025-09-25 09:14,17.760719178846916,TICK074,DEPOSIT,0
J04169,2025-09-25 09:15,17.133076371914054,TICK010,BUY,0
J04170,2025-09-25 09:17,17.69634763830418,TICK069,BUY,0
J04171,2025-09-25 09:18,17.531335377996243,TICK031,SELL,0
J04172,2025-09-25 09:20,17.019855803437224,TICK014,SELL,0
J04173,2025-09-25 09:23,18.471896022296743,TICK072,DEPOSIT,0
J04174,2025-09-25 09:26,17.92224037200077,TICK026,SELL,0
J04175,2025-09-25 09:28,18.877048355099088,PGAS,DEPOSIT,0
J04176,2025-09-25 09:29,16.832978882663056,TICK005,BUY,0
J04177,2025-09-25 09:32,17.36086732947599,TICK064,BUY,0
J04178,2025-09-25 09:35,16.346144193112675,TICK029,SELL,0
J04179,2025-09-25 09:37,17.26805723911233,TICK034,BUY,0
J04180,2025-09-25 09:40,18.974498331910517,TICK047,DEPOSIT,0
J04181,2025-09-25 09:42,17.729987789314745,SOL,WITHDRAWAL,0
J04182,2025-09-25 09:44,17.386403680758665,BBTN,BUY,0
J04183,2025-09-25 09:47,18.981633974255743,TICK021,DEPOSIT,0
J04184,2025-09-25 09:48,17.505277468172533,TICK072,BUY,0
J04185,2025-09-25 09:50,17.29107401180281,PGAS,BUY,0
J04186,2025-09-25 09:53,15.235803366065344,TICK051,BUY,0
J04187,2025-09-25 09:55,16.14768687985858,TICK078,SELL,0
J04188,2025-09-25 09:58,17.481419370419534,SIDO,WITHDRAWAL,0
J04189,2025-09-25 10:00,15.978944382084137,CPIN,BUY,0
J04190,2025-09-25 10:02,15.14402669555481,TICK067,SELL,0
J04191,2025-09-25 10:04,17.030401574016928,ANTM,BUY,0
J04192,2025-09-25 10:05,17.510727338736686,TICK053,BUY,0
J04193,2025-09-25 10:08,17.768349407493762,TICK059,SELL,0
J04194,2025-09-25 10:11,17.87222308441664,TICK008,DEPOSIT,0
J04195,2025-09-25 10:13,17.661261252108975,TICK005,SELL,0
J04196,2025-09-25 10:14,18.039958056950205,TICK030,WITHDRAWAL,0
J04197,2025-09-25 10:15,16.919122277006895,TICK028,BUY,0
J04198,2025-09-25 10:18,17.667003594596245,TICK066,SELL,0
J04199,2025-09-25 10:21,15.007721562717832,TICK037,BUY,0
J04200,2025-09-25 10:23,18.81982352151483,TICK077,DEPOSIT,0
J04201,2025-09-25 10:25,17.64543515254157,DOT,BUY,0
J04202,2025-09-25 10:28,17.000250569236854,TICK004,BUY,0
J04203,2025-09-25 10:31,17.84331901409271,DOT,DEPOSIT,0
J04204,2025-09-25 10:33,18.00771196357941,TICK043,BUY,0
J04205,2025-09-25 10:36,17.818411681560008,BMRI,SELL,0
J04206,2025-09-25 10:37,17.095401968212695,TICK066,WITHDRAWAL,0
J04207,2025-09-25 10:40,17.706781950351672,TICK056,BUY,0
J04208,2025-09-25 10:41,17.988022316341045,TICK079,SELL,0
J04209,2025-09-25 10:43,16.788092877168566,TICK076,WITHDRAWAL,0
J04210,2025-09-25 10:45,17.50893504276045,GOTO,SELL,0
J04211,2025-09-25 10:47,17.768757230831305,TICK054,BUY,0
J04212,2025-09-25 10:50,19.007886918180148,TICK028,DEPOSIT,0
J04213,2025-09-25 10:53,17.387505937859885,TICK052,SELL,0
J04214,2025-09-25 10:54,18.944000701434543,TICK067,DEPOSIT,0
J04215,2025-09-25 10:57,17.54144595592365,TICK036,SELL,0
J04216,2025-09-25 11:00,17.406343241221947,BBCA,BUY,0
J04217,2025-09-25 11:01,16.235727919694387,TICK066,DEPOSIT,0
J04218,2025-09-25 11:02,17.93598525189639,TICK021,BUY,0
J04219,2025-09-25 11:03,17.52674389196402,TICK023,DEPOSIT,0
J04220,2025-09-25 11:05,17.172733098159128,TICK036,DEPOSIT,0
J04221,2025-09-25 11:06,16.596679241837013,TICK071,WITHDRAWAL,0
J04222,2025-09-25 11:07,17.154010566978748,ASII,SELL,1
J04223,2025-09-25 11:10,16.631167090990033,ADA,BUY,0
J04224,2025-09-25 11:13,16.44738090872136,TICK052,BUY,0
J04225,2025-09-25 11:15,16.75507176538423,TICK042,BUY,0
J04226,2025-09-25 11:16,16.422112654013407,ICBP,BUY,0
J04227,2025-09-25 11:17,17.839074884458064,TICK031,SELL,0
J04228,2025-09-25 11:18,17.438278307469513,TICK058,BUY,0
J04229,2025-09-25 11:21,17.762571695582356,TICK068,WITHDRAWAL,0
J04230,2025-09-25 11:22,18.041251180443933,TICK005,BUY,0
J04231,2025-09-25 11:23,16.86299864142902,TICK030,BUY,0
J04232,2025-09-25 11:26,19.06622939081918,BTC,WITHDRAWAL,1
J04233,2025-09-25 11:29,16.35239830721434,TICK036,BUY,0
J04234,2025-09-25 11:32,15.261395359260245,TICK019,SELL,0
J04235,2025-09-25 11:33,15.402439022967762,BNB,SELL,0
J04236,2025-09-25 11:36,17.5738583072001,TLKM,SELL,0
J04237,2025-09-25 11:37,17.70357368428729,TICK048,SELL,0
J04238,2025-09-25 11:40,18.90507397573911,TICK077,DEPOSIT,0
J04239,2025-09-25 11:42,17.481748031129854,TICK038,WITHDRAWAL,0
J04240,2025-09-25 11:44,16.640239778113333,TICK057,BUY,0
J04241,2025-09-25 11:46,17.728634197472452,TICK046,BUY,0
J04242,2025-09-25 11:48,18.52646627427866,TICK011,DEPOSIT,0
J04243,2025-09-25 11:51,17.736554591290194,TICK030,BUY,0
J04244,2025-09-25 11:52,17.43453208796968,TICK003,SELL,0
J04245,2025-09-25 11:54,17.903166048142957,DOGE,SELL,0
J04246,2025-09-25 11:56,15.966594391648233,TICK037,BUY,0
J04247,2025-09-25 11:58,17.245287135997188,TICK043,BUY,0
J04248,2025-09-25 12:01,20.326568586092517,ETH,WITHDRAWAL,1
J04249,2025-09-25 12:04,17.8832949852779,DOT,BUY,0
J04250,2025-09-25 12:05,15.886538806942365,TICK005,BUY,0
J04251,2025-09-25 12:08,18.51263280978001,ETH,DEPOSIT,0
J04252,2025-09-25 12:09,18.654370329841164,TICK075,DEPOSIT,0
J04253,2025-09-25 12:10,17.735978504288756,TICK057,SELL,0
J04254,2025-09-25 12:11,17.215308060252354,TICK010,BUY,0
J04255,2025-09-25 12:13,17.502551097310388,TICK077,BUY,0
J04256,2025-09-25 12:14,18.604112284486376,TICK049,DEPOSIT,0
J04257,2025-09-25 12:15,17.279210859081992,BNB,WITHDRAWAL,1
J04258,2025-09-25 12:18,17.272246299294398,TICK015,WITHDRAWAL,0
J04259,2025-09-25 12:19,18.509230203319955,TICK035,DEPOSIT,0
J04260,2025-09-25 12:22,16.952870987953936,BBTN,BUY,0
J04261,2025-09-25 12:23,17.711778461004705,USDT,SELL,0
J04262,2025-09-25 12:24,18.058960077452966,TICK074,WITHDRAWAL,0
J04263,2025-09-25 12:25,18.051661189301498,XRP,DEPOSIT,0
J04264,2025-09-25 12:26,17.525751521724892,ETH,SELL,0
J04265,2025-09-25 12:28,18.062744133017873,TICK066,BUY,0
J04266,2025-09-25 12:30,16.571615351181812,TICK075,SELL,0
J04267,2025-09-25 12:31,15.916779513910223,TICK061,SELL,0
J04268,2025-09-25 12:34,16.051587297641284,SIDO,SELL,0
J04269,2025-09-25 12:35,17.578413734254433,TICK063,BUY,0
J04270,2025-09-25 12:38,17.959501806325004,TICK003,WITHDRAWAL,0
J04271,2025-09-25 12:39,16.737256675021637,BBRI,SELL,0
J04272,2025-09-25 12:41,17.757327483622632,TICK072,BUY,0
J04273,2025-09-25 12:42,17.94651579641916,TICK003,BUY,0
J04274,2025-09-25 12:44,17.980695756836674,TICK044,BUY,0
J04275,2025-09-25 12:47,17.84498648234406,GOTO,BUY,0
J04276,2025-09-25 12:49,17.976245815614657,USDT,WITHDRAWAL,1
J04277,2025-09-25 12:52,17.672934558528087,TICK068,SELL,0
J04278,2025-09-25 12:54,17.508803806938563,TICK037,BUY,0
J04279,2025-09-25 12:55,17.37608371625725,TICK080,BUY,0
J04280,2025-09-25 12:56,17.736335036541426,BNB,BUY,0
J04281,2025-09-25 12:58,18.79839877099395,GOTO,WITHDRAWAL,1
J04282,2025-09-25 12:59,17.861463961403704,TICK067,BUY,0
J04283,2025-09-25 13:00,17.50789939697723,TICK072,BUY,0
J04284,2025-09-25 13:02,17.668265035414954,UNVR,SELL,0
J04285,2025-09-25 13:03,16.917809329686765,ANTM,BUY,0
J04286,2025-09-25 13:04,17.3625720375167,TICK031,SELL,0
J04287,2025-09-25 13:06,17.874250135733913,INCO,BUY,0
J04288,2025-09-25 13:07,17.81734466914797,ICBP,BUY,0
J04289,2025-09-25 13:09,17.4356452437397,TICK061,BUY,0
J04290,2025-09-25 13:10,17.52868093424569,TICK048,BUY,0
J04291,2025-09-25 13:12,16.822527964196283,TICK064,SELL,0
J04292,2025-09-25 13:13,18.062073920850466,TICK074,DEPOSIT,0
J04293,2025-09-25 13:14,17.676482197632517,KLBF,SELL,0
J04294,2025-09-25 13:15,16.189762238212847,TICK063,BUY,0
J04295,2025-09-25 13:17,15.262194219096948,TLKM,BUY,0
J04296,2025-09-25 13:20,17.581177820617846,TICK014,WITHDRAWAL,0
J04297,2025-09-25 13:21,17.752147909505418,TICK006,BUY,0
J04298,2025-09-25 13:24,18.045384320031104,DOT,BUY,0
J04299,2025-09-25 13:25,17.35683054159378,TICK051,BUY,0
J04300,2025-09-25 13:26,16.23674195833287,INCO,WITHDRAWAL,0
J04301,2025-09-25 13:28,17.63320207051777,TICK060,WITHDRAWAL,0
J04302,2025-09-25 13:31,16.9781796477673,TICK067,BUY,0
J04303,2025-09-25 13:33,16.420684710119282,TICK045,BUY,0
J04304,2025-09-25 13:35,18.252712464267514,ASII,DEPOSIT,0
J04305,2025-09-25 13:38,19.51310988630878,BTC,SELL,1
J04306,2025-09-25 13:41,15.71535896731262,TICK041,BUY,0
J04307,2025-09-25 13:44,17.75630560962066,TICK014,BUY,0
J04308,2025-09-25 13:45,17.54062509478463,TICK013,BUY,0
J04309,2025-09-25 13:47,17.779871104364673,TICK024,BUY,0
J04310,2025-09-25 13:48,17.626817821828766,TICK080,SELL,0
J04311,2025-09-25 13:50,17.35072561816146,BBCA,SELL,0
J04312,2025-09-25 13:53,17.04974975945519,TICK028,SELL,0
J04313,2025-09-25 13:55,17.642279093047158,TICK008,BUY,0
J04314,2025-09-25 13:58,16.610966630455188,TICK033,BUY,0
J04315,2025-09-25 13:59,17.413470417034727,ETH,WITHDRAWAL,1
J04316,2025-09-25 14:02,17.794186772001495,TICK072,BUY,0
J04317,2025-09-25 14:05,16.7395507848189,TICK023,BUY,0
J04318,2025-09-25 14:06,15.981483288445176,TICK077,BUY,0
J04319,2025-09-25 14:09,15.328995343948145,BTC,BUY,0
J04320,2025-09-25 14:11,17.50883419704259,TICK036,BUY,0
J04321,2025-09-25 14:12,17.240087462849896,TICK047,BUY,0
J04322,2025-09-25 14:14,17.662040047726034,TICK059,SELL,0
J04323,2025-09-25 14:15,17.869023455480473,BBCA,BUY,0
J04324,2025-09-25 14:18,20.339911531423596,SOL,WITHDRAWAL,1
J04325,2025-09-25 14:19,17.01784671349419,KLBF,SELL,0
J04326,2025-09-25 14:21,16.169870024608684,TICK020,BUY,0
J04327,2025-09-25 14:24,20.511162768340977,BTC,WITHDRAWAL,1
J04328,2025-09-25 14:25,15.269858582987055,ICBP,WITHDRAWAL,0
J04329,2025-09-25 14:28,16.88046940902717,TICK056,BUY,0
J04330,2025-09-25 14:29,17.09900073859453,TICK051,SELL,0
J04331,2025-09-25 14:31,16.24015273982264,TICK069,SELL,0
J04332,2025-09-25 14:33,14.926895264257363,TICK049,SELL,0
J04333,2025-09-25 14:36,16.587823867281397,TICK038,BUY,0
J04334,2025-09-25 14:38,17.277408323278745,INCO,BUY,0
J04335,2025-09-25 14:41,16.9374745650906,TICK056,BUY,0
J04336,2025-09-25 14:44,17.19381331302341,LTC,BUY,0
J04337,2025-09-25 14:47,17.038686962070795,ETH,WITHDRAWAL,1
J04338,2025-09-25 14:50,18.062662326528567,BTC,WITHDRAWAL,1
J04339,2025-09-25 14:53,17.787409368444962,TICK037,BUY,0
J04340,2025-09-25 14:55,17.873446151704872,KLBF,BUY,0
J04341,2025-09-25 14:56,17.777824752840495,TICK033,BUY,0
J04342,2025-09-25 14:58,18.020461919997878,TICK048,BUY,0
J04343,2025-09-25 15:01,18.399011236920128,TICK027,DEPOSIT,0
J04344,2025-09-25 15:03,18.27834758633459,TICK051,DEPOSIT,0
J04345,2025-09-25 15:05,17.77412739357568,TICK028,BUY,0
J04346,2025-09-25 15:08,16.73182395838616,TICK012,BUY,0
J04347,2025-09-25 15:09,17.824186786364923,DOGE,BUY,0
J04348,2025-09-25 15:10,17.63052229555791,TICK002,WITHDRAWAL,0
J04349,2025-09-25 15:13,17.90553473407767,TICK060,BUY,0
J04350,2025-09-25 15:15,18.01583177099395,TICK014,BUY,0
J04351,2025-09-25 15:18,17.710100405086095,TICK050,BUY,0
J04352,2025-09-25 15:19,17.99875013035795,TICK013,BUY,0
J04353,2025-09-25 15:21,17.484214141135286,TICK030,BUY,0
J04354,2025-09-25 15:23,17.378859810099616,BNB,WITHDRAWAL,1
J04355,2025-09-25 15:25,16.008786572197746,TICK025,BUY,0
J04356,2025-09-25 15:27,17.29643410489801,TICK053,BUY,0
J04357,2025-09-25 15:29,17.80643612596286,TICK072,BUY,0
J04358,2025-09-25 15:31,18.050420913299984,TICK066,BUY,0
J04359,2025-09-25 15:34,17.93016489010582,TICK072,WITHDRAWAL,0
J04360,2025-09-25 15:36,17.12723684911116,BMRI,SELL,0
J04361,2025-09-25 15:37,17.623748783388614,TICK055,WITHDRAWAL,0
J04362,2025-09-25 15:38,17.979691737841616,TICK052,DEPOSIT,0
J04363,2025-09-25 15:40,16.19185016779693,TICK018,SELL,0
J04364,2025-09-25 15:43,17.731474288525614,TICK008,SELL,0
J04365,2025-09-25 15:44,16.992352445873244,UNVR,SELL,0
J04366,2025-09-25 15:46,17.51097721871611,TICK063,SELL,0
J04367,2025-09-25 15:47,16.638236453415992,TICK064,SELL,0
J04368,2025-09-25 15:48,17.85086409873465,ASII,SELL,0
J04369,2025-09-25 15:51,15.985997630564821,TICK036,BUY,0
J04370,2025-09-25 15:54,17.613563289911735,TICK033,SELL,0
J04371,2025-09-25 15:56,17.69438009045674,USDT,BUY,0
J04372,2025-09-25 15:58,17.875666320362342,TICK033,SELL,0
J04373,2025-09-25 15:59,16.81690795436449,TICK061,SELL,0
J04374,2025-09-25 16:00,17.07517202469198,TICK009,SELL,0
J04375,2025-09-25 16:01,17.51057561671945,TICK051,SELL,0
J04376,2025-09-25 16:04,17.14343395294346,TICK077,DEPOSIT,0
J04377,2025-09-25 16:05,16.595656961348478,TICK023,DEPOSIT,0
J04378,2025-09-25 16:07,17.799584476965418,ANTM,BUY,0
J04379,2025-09-25 16:09,17.79762668538174,TICK006,BUY,0
J04380,2025-09-25 16:10,20.613208285243413,BBTN,SELL,1
J04381,2025-09-25 16:13,17.623574931303146,TICK012,BUY,0
J04382,2025-09-25 16:15,16.52485924899676,TICK043,BUY,0
J04383,2025-09-25 16:18,18.106098525099423,XRP,DEPOSIT,0
J04384,2025-09-25 16:19,17.343615883059815,TICK029,DEPOSIT,0
J04385,2025-09-25 16:22,16.640293880793113,TICK080,BUY,0
J04386,2025-09-25 16:25,18.836417609798396,TICK003,DEPOSIT,0
J04387,2025-09-25 16:27,16.82426477676388,TICK068,BUY,0
J04388,2025-09-25 16:29,18.94259671187569,TICK007,DEPOSIT,0
J04389,2025-09-25 16:30,17.234317182821286,TICK040,BUY,0
J04390,2025-09-25 16:31,17.80341240805401,BTC,SELL,0
J04391,2025-09-25 16:34,15.907828343854762,TICK003,BUY,0
J04392,2025-09-25 16:37,17.749576678919333,TICK066,BUY,0
J04393,2025-09-25 16:39,17.328138485319993,TICK037,BUY,0
J04394,2025-09-25 16:40,17.865213566121426,TICK035,SELL,0
J04395,2025-09-25 16:42,16.531774731836933,TICK029,WITHDRAWAL,0
J04396,2025-09-25 16:43,16.61495595196738,DOT,SELL,0
J04397,2025-09-25 16:45,17.602494670052444,TICK073,DEPOSIT,0
J04398,2025-09-25 16:46,17.549170672730053,TICK016,BUY,0
J04399,2025-09-25 16:49,17.957841596405782,BBRI,DEPOSIT,0
J04400,2025-09-25 16:51,17.22373654765542,TICK071,DEPOSIT,0
J04401,2025-09-25 16:52,17.110314409110952,TLKM,BUY,0
J04402,2025-09-25 16:54,18.01086880705792,TICK069,BUY,0
J04403,2025-09-25 16:55,17.583958899824506,BTC,WITHDRAWAL,1
J04404,2025-09-25 16:57,15.208136084890848,GOTO,BUY,0
J04405,2025-09-25 17:00,16.915194565308745,DOGE,BUY,0
J04406,2025-09-25 17:03,18.03538646005346,TICK044,SELL,0
J04407,2025-09-25 17:04,18.932386991855076,TICK032,DEPOSIT,0
J04408,2025-09-25 17:07,17.759941777928358,BTC,BUY,0
J04409,2025-09-25 17:09,15.262034404020774,TICK006,WITHDRAWAL,0
J04410,2025-09-25 17:11,17.097188998156994,ADA,DEPOSIT,0
J04411,2025-09-25 17:13,16.631120694226997,TICK044,SELL,0
J04412,2025-09-25 17:15,20.19045557051927,ETH,WITHDRAWAL,1
J04413,2025-09-25 17:17,18.23109563129063,TICK002,DEPOSIT,0
J04414,2025-09-25 17:20,15.853550249540096,TICK069,BUY,0
J04415,2025-09-25 17:21,17.980940259132232,TICK018,WITHDRAWAL,0
J04416,2025-09-25 17:24,17.586602264586446,ASII,BUY,0
J04417,2025-09-25 17:25,17.094468137323105,TICK009,BUY,0
J04418,2025-09-25 17:28,20.548128144695728,ETH,SELL,1
J04419,2025-09-25 17:30,20.040173938167737,USDT,WITHDRAWAL,1
J04420,2025-09-25 17:33,17.818334683558632,TICK052,WITHDRAWAL,0
J04421,2025-09-25 17:34,16.03679990856457,TICK017,BUY,0
J04422,2025-09-25 17:37,17.548926762341836,TICK057,SELL,0
J04423,2025-09-25 17:38,17.454013613003124,TICK050,BUY,0
J04424,2025-09-25 17:41,18.064790277944628,TICK058,DEPOSIT,0
J04425,2025-09-25 17:43,17.115843044248262,TICK034,BUY,0
J04426,2025-09-25 17:45,17.13725588248452,TICK028,SELL,0
J04427,2025-09-25 17:47,17.860188046644282,TICK077,SELL,0
J04428,2025-09-25 17:49,17.916688899965468,TICK075,BUY,0
J04429,2025-09-25 17:51,17.87898710062706,TICK031,WITHDRAWAL,0
J04430,2025-09-25 17:54,20.469974461363737,ETH,WITHDRAWAL,1
J04431,2025-09-25 17:56,16.10427255060484,TICK018,BUY,0
J04432,2025-09-25 17:58,17.66383511596077,TICK028,SELL,0
J04433,2025-09-25 18:01,18.63192726947175,TICK046,DEPOSIT,0
J04434,2025-09-25 18:02,16.844148550850804,TICK008,BUY,0
J04435,2025-09-25 18:05,17.323511873055427,TLKM,BUY,0
J04436,2025-09-25 18:06,18.055770079375883,TICK062,SELL,0
J04437,2025-09-25 18:07,16.327632570490245,TICK075,SELL,0
J04438,2025-09-25 18:10,17.872294364540988,ASII,SELL,0
J04439,2025-09-25 18:12,17.00607653392391,TICK008,SELL,0
J04440,2025-09-25 18:15,17.910865692719234,TICK020,SELL,0
J04441,2025-09-25 18:16,18.073333886393478,GOTO,WITHDRAWAL,1
J04442,2025-09-25 18:17,15.143628516681403,TICK056,BUY,0
J04443,2025-09-25 18:18,16.148469945838055,TICK011,BUY,0
J04444,2025-09-25 18:20,17.88199877660601,TICK008,BUY,0
J04445,2025-09-25 18:22,17.964618236107896,TICK017,DEPOSIT,0
J04446,2025-09-25 18:23,18.80094241018576,DOT,DEPOSIT,0
J04447,2025-09-25 18:26,17.64367384017495,TICK021,BUY,0
J04448,2025-09-25 18:29,17.427864439112053,TICK002,SELL,0
J04449,2025-09-25 18:32,15.703532480712807,ICBP,BUY,0
J04450,2025-09-25 18:33,19.457697933584992,BTC,WITHDRAWAL,1
J04451,2025-09-25 18:36,16.431546269171854,TICK058,WITHDRAWAL,0
J04452,2025-09-25 18:37,17.232895576659452,TICK005,BUY,0
J04453,2025-09-25 18:39,18.87764521921363,TICK017,DEPOSIT,0
J04454,2025-09-25 18:42,16.776794595955415,TICK017,BUY,0
J04455,2025-09-25 18:44,18.00090335199119,BBNI,BUY,0
J04456,2025-09-25 18:45,17.41315665323468,TICK032,SELL,0
J04457,2025-09-25 18:48,17.431953288763683,TICK023,DEPOSIT,0
J04458,2025-09-25 18:49,16.954664893562782,TICK074,SELL,0
J04459,2025-09-25 18:52,19.666954931483286,BBTN,WITHDRAWAL,1
J04460,2025-09-25 18:54,18.68991243511109,TICK059,DEPOSIT,0
J04461,2025-09-25 18:55,16.765386624085377,TICK016,SELL,0
J04462,2025-09-25 18:57,16.15253195629444,BNB,BUY,0
J04463,2025-09-25 18:58,17.402450637637436,TICK011,BUY,0
J04464,2025-09-25 19:00,17.22854665138203,TICK068,SELL,0
J04465,2025-09-25 19:01,16.19274504080474,TICK002,SELL,0
J04466,2025-09-25 19:02,17.568241797466754,TICK064,BUY,0
J04467,2025-09-25 19:04,17.308170119304826,TICK045,BUY,0
J04468,2025-09-25 19:05,18.05489208167403,TICK053,BUY,0
J04469,2025-09-25 19:06,16.00851647146058,TICK054,BUY,0
J04470,2025-09-25 19:09,17.404450084009707,TICK029,BUY,0
J04471,2025-09-25 19:11,18.681948492080874,TICK038,DEPOSIT,0
J04472,2025-09-25 19:14,16.835840903054407,GOTO,DEPOSIT,0
J04473,2025-09-25 19:15,16.64809476297755,TICK049,WITHDRAWAL,0
J04474,2025-09-25 19:17,18.120636898656883,USDT,WITHDRAWAL,1
J04475,2025-09-25 19:19,17.02594315892289,SIDO,BUY,0
J04476,2025-09-25 19:22,17.989910058554347,TICK029,SELL,0
J04477,2025-09-25 19:24,17.08965891952345,TICK028,DEPOSIT,0
J04478,2025-09-25 19:27,17.688559298268327,TICK007,SELL,0
J04479,2025-09-25 19:29,17.819388672216323,GOTO,BUY,0
J04480,2025-09-25 19:32,17.491806470366352,BBRI,SELL,0
J04481,2025-09-25 19:34,17.682836989039444,ADA,BUY,0
J04482,2025-09-25 19:37,16.867149896080512,LTC,BUY,0
J04483,2025-09-25 19:38,15.724389731782187,ADA,BUY,0
J04484,2025-09-25 19:41,17.617677111699113,TICK039,BUY,0
J04485,2025-09-25 19:42,17.95089480301081,TICK019,DEPOSIT,0
J04486,2025-09-25 19:43,17.890947831954527,ANTM,BUY,0
J04487,2025-09-25 19:46,17.805621987312215,ASII,BUY,0
J04488,2025-09-25 19:47,18.548414092860156,TICK044,DEPOSIT,0
J04489,2025-09-25 19:49,18.770125437512515,TICK074,DEPOSIT,0
J04490,2025-09-25 19:51,16.48655404653739,TICK061,SELL,0
J04491,2025-09-25 19:52,16.634134880233198,TICK055,BUY,0
J04492,2025-09-25 19:55,16.877114370043245,TICK008,BUY,0
J04493,2025-09-25 19:57,18.040312444785002,TICK049,SELL,0
J04494,2025-09-25 19:59,16.789234873266388,ASII,DEPOSIT,0
J04495,2025-09-25 20:02,17.75936450082527,USDT,BUY,0
J04496,2025-09-25 20:04,17.921201538761682,CPIN,WITHDRAWAL,0
J04497,2025-09-25 20:06,17.070057688901954,BNB,SELL,0
J04498,2025-09-25 20:08,17.747652650413862,TICK012,SELL,0
J04499,2025-09-25 20:11,16.46670408793292,TLKM,BUY,0
J04500,2025-09-25 20:13,16.113082807627194,TICK061,WITHDRAWAL,0
J04501,2025-09-25 20:15,18.071077436945046,USDT,SELL,1
J04502,2025-09-25 20:17,17.73389546352243,TICK042,BUY,0
J04503,2025-09-25 20:19,17.5738244194072,USDT,BUY,0
J04504,2025-09-25 20:22,17.354350536324976,TICK066,BUY,0
J04505,2025-09-25 20:25,17.590677977468754,BBCA,BUY,0
J04506,2025-09-25 20:28,17.1431987420176,TICK080,BUY,0
J04507,2025-09-25 20:31,16.93741921097475,TICK052,BUY,0
J04508,2025-09-25 20:34,16.80098994990123,XRP,BUY,0
J04509,2025-09-25 20:36,17.126339260472285,SOL,SELL,0
J04510,2025-09-25 20:37,17.00618046982345,TICK048,SELL,0
J04511,2025-09-25 20:40,16.427142292005325,TICK060,SELL,0
J04512,2025-09-25 20:42,17.47645670974557,TICK024,BUY,0
J04513,2025-09-25 20:43,17.23504724188261,ICBP,BUY,0
J04514,2025-09-25 20:46,16.443841998916284,TICK027,SELL,0
J04515,2025-09-25 20:47,17.970481389060275,TICK025,SELL,0
J04516,2025-09-25 20:49,17.429759834368127,TICK009,BUY,0
J04517,2025-09-25 20:50,16.345532214096437,TICK070,WITHDRAWAL,0
J04518,2025-09-25 20:52,18.61966574943716,TICK011,DEPOSIT,0
J04519,2025-09-25 20:53,18.991545329128034,DOT,DEPOSIT,0
J04520,2025-09-25 20:54,17.233652860114322,TICK046,SELL,0
J04521,2025-09-25 20:56,16.772057205749416,TICK040,BUY,0
J04522,2025-09-25 20:58,18.024994263838465,TICK040,WITHDRAWAL,0
J04523,2025-09-25 21:01,17.355755191888832,TICK028,WITHDRAWAL,0
J04524,2025-09-25 21:04,18.607900534786978,TICK008,DEPOSIT,0
J04525,2025-09-25 21:05,17.54414269909292,TICK002,DEPOSIT,0
J04526,2025-09-25 21:08,15.843177110312807,INCO,WITHDRAWAL,0
J04527,2025-09-25 21:10,17.051671372949937,BNB,SELL,0
J04528,2025-09-25 21:12,17.70906461754763,TICK036,BUY,0
J04529,2025-09-25 21:14,17.80808127583727,TICK018,SELL,0
J04530,2025-09-25 21:16,16.596785384041084,TICK053,SELL,0
J04531,2025-09-25 21:18,18.642551012986633,TICK060,DEPOSIT,0
J04532,2025-09-25 21:19,17.364237117041018,TICK034,BUY,0
J04533,2025-09-25 21:21,17.082841824321854,ANTM,SELL,0
J04534,2025-09-25 21:24,16.938284693867402,BBCA,WITHDRAWAL,0
J04535,2025-09-25 21:27,18.04825192829106,LTC,BUY,0
J04536,2025-09-25 21:29,17.998915339919108,TICK004,BUY,0
J04537,2025-09-25 21:32,17.106403668165623,GOTO,SELL,0
J04538,2025-09-25 21:33,15.709750198638641,TICK057,BUY,0
J04539,2025-09-25 21:34,17.113117781885776,TICK013,BUY,0
J04540,2025-09-25 21:37,17.943035012083822,TICK053,SELL,0
J04541,2025-09-25 21:38,19.700241257937414,ETH,WITHDRAWAL,1
