tx_id,unix_timestamp,amount,merchant_country,avg_amount_7d,time_since_last_tx_sec,is_fraud
M07646,1759393313,4.797361443186261,US,4.831623555982408,268,0
M07647,1759393316,5.812847755188113,CN,4.8316152843831395,3,1
M07648,1759393595,3.6405046158264276,US,4.83194430595492,279,0
M07649,1759393789,4.967411056709919,JP,4.8316691742887325,194,0
M07650,1759393961,4.339960919020822,US,4.831871000068606,172,0
M07651,1759394015,5.247456351425292,US,4.831775600807946,54,0
M07652,1759394152,4.89352348885421,US,4.831904820484205,137,0
M07653,1759394193,5.220485036369347,JP,4.83192042092697,41,0
M07654,1759394194,6.391454495978247,RU,4.832036944758483,1,1
M07655,1759394639,5.20487039099522,US,4.832543303200148,445,0
M07656,1759394844,5.177192184242357,US,4.832751484456129,205,0
M07657,1759395103,4.659695665495013,US,4.832742718593469,259,0
M07658,1759395298,5.28015223407953,SG,4.8328093260276,195,0
M07659,1759395412,5.0245248426600435,JP,4.832942712251431,114,0
M07660,1759395431,5.29850240941315,SG,4.832994594026549,19,0
M07661,1759395441,5.03360827037567,SG,4.833140204364052,10,0
M07662,1759395730,5.217441431056966,CN,4.833385651035018,289,0
M07663,1759395963,3.7942224151374577,US,4.833597903954151,233,0
M07664,1759396064,3.793528220884813,US,4.833439128266515,101,0
M07665,1759396350,4.654044617545154,US,4.833393894950856,286,0
M07666,1759396424,4.99861689110376,JP,4.833353533742423,74,0
M07667,1759396655,4.05481849001752,US,4.833736144007353,231,0
M07668,1759396719,4.469400359565353,RU,4.833603121992624,64,0
M07669,1759396932,3.6793586147703525,SG,4.833789421612397,213,0
M07670,1759396953,5.228312490161939,SG,4.8336210782685605,21,0
M07671,1759397158,5.018344411167443,JP,4.833659304957528,205,0
M07672,1759397295,2.6014888533153955,SG,4.833618562328264,137,0
M07673,1759397470,2.34058824560406,JP,4.8327824197830065,175,0
M07674,1759397483,5.297267900798943,US,4.832556854204139,13,0
M07675,1759397594,4.421686470242592,SG,4.832702260111396,111,0
M07676,1759397643,4.815799286310346,CN,4.832619429564602,49,0
M07677,1759397828,5.251385515336729,US,4.832556498665323,185,0
M07678,1759397830,5.259486742008562,US,4.8326842989523415,2,0
M07679,1759398101,3.207095488384542,US,4.832856840290745,271,0
M07680,1759398154,4.866852237093814,US,4.8326594164818,53,0
M07681,1759398310,5.2963225091180055,US,4.832928723837464,156,0
M07682,1759398608,3.7143672600848383,US,4.832972979881966,298,0
M07683,1759398731,4.907130999767984,US,4.832697389556866,123,0
M07684,1759398893,5.055803726434923,US,4.832716384907713,162,0
M07685,1759398896,5.243345397702556,CN,4.832777805911486,3,1
M07686,1759399201,4.4002286386644105,CN,4.832955266126458,305,0
M07687,1759399370,3.8293305185469158,JP,4.832868914761774,169,0
M07688,1759399539,2.8374206819473518,SG,4.832845252538282,169,0
M07689,1759399756,3.2333045080525853,US,4.832834005478277,217,0
M07690,1759399936,4.285604174918225,US,4.8326645310323295,180,0
M07691,1759399937,5.862477811388392,RU,4.832560948561819,1,1
M07692,1759400244,5.2572657834601015,US,4.833255068940831,307,0
M07693,1759400330,5.23886513046742,CN,4.833384873191981,86,0
M07694,1759400431,5.1711467438652114,US,4.833488245647143,101,0
M07695,1759400715,5.052609526714961,JP,4.833540428839418,284,0
M07696,1759400912,2.6344242145487726,US,4.833604767786361,197,0
M07697,1759401117,4.443805714608922,US,4.833386236658481,205,0
M07698,1759401160,5.062429901196278,US,4.833475602989352,43,0
M07699,1759401276,5.271258231941243,JP,4.833538815875291,116,0
M07700,1759401342,4.565782867919157,US,4.833834823176462,66,0
M07701,1759401626,4.961086104989065,US,4.833855753223996,284,0
M07702,1759401924,5.298767935965965,US,4.833969681450843,298,0
M07703,1759402025,4.848014762563079,US,4.833867772318717,101,0
M07704,1759402150,5.061728716958935,US,4.8338712755170254,125,0
M07705,1759402355,5.270078892395812,US,4.83400439449008,205,0
M07706,1759402400,4.97304825198274,SG,4.834138757147062,45,0
M07707,1759402568,3.456971738168725,SG,4.834253537433558,168,0
M07708,1759402633,5.282830951633984,KR,4.83406975631099,65,0
M07709,1759402791,5.092362489363567,SG,4.834221754715149,158,0
M07710,1759403008,4.05343212137647,JP,4.834198140893143,217,0
M07711,1759403230,5.290928509237941,US,4.833660347011944,222,0
M07712,1759403265,3.069474060519746,US,4.833893887764143,35,0
M07713,1759403352,5.243179699789922,CN,4.833690051480169,87,0
M07714,1759403458,5.135901814039258,CN,4.833814471812987,106,0
M07715,1759403675,4.087933639277479,US,4.83413766731718,217,0
M07716,1759403678,5.060117267156091,CN,4.83400836538797,3,1
M07717,1759403913,2.878064253848703,US,4.834259530850251,235,0
M07718,1759403982,5.255841517625939,CN,4.8340484454880075,69,0
M07719,1759404086,4.819812442636626,US,4.834178713016953,104,0
M07720,1759404229,4.678540441866566,SG,4.834175207587382,143,0
M07721,1759404292,5.2945756013394485,JP,4.834152173879385,63,0
M07722,1759404325,2.4105813993456797,CN,4.834295835517161,33,0
M07723,1759404328,6.391866044918897,RU,4.834071932274478,3,1
M07724,1759404505,5.006410892227254,JP,4.835053995510769,177,0
M07725,1759404554,3.3283333767516883,JP,4.8350130850556585,49,0
M07726,1759404564,2.1881012575262084,CN,4.834821824673822,10,0
M07727,1759404814,4.83601728340042,CN,4.8347380267881,250,0
M07728,1759405105,4.275484823492121,US,4.8337860431627995,291,0
M07729,1759405258,4.604690656053265,CN,4.833680870534823,153,0
M07730,1759405439,4.8469294790084465,SG,4.833583472056684,181,0
M07731,1759405489,4.398202654606638,KR,4.833586773958929,50,0
M07732,1759405512,3.8678120099840174,US,4.833500041963897,23,0
M07733,1759405536,3.9612588104383715,US,4.833347910805526,24,0
M07734,1759405594,3.7503918173668,US,4.833320625786228,58,0
M07735,1759405628,4.980990943148835,RU,4.833158186849755,34,0
M07736,1759405849,3.471561386947472,US,4.83341863818462,221,0
M07737,1759406080,5.275945594424592,US,4.833202260853616,231,0
M07738,1759406299,1.9361564462647882,CN,4.833326580082471,219,0
M07739,1759406385,4.177521428101195,SG,4.833094581444151,86,0
M07740,1759406495,5.090831203313708,CN,4.83304695900299,110,0
M07741,1759406603,3.1599235079937324,US,4.833119135972982,108,0
M07742,1759406648,4.79294207313527,US,4.8331359985257984,45,0
M07743,1759406790,4.137952663283345,US,4.833126330536916,142,0
M07744,1759406951,5.2691861799667095,US,4.832878876898934,161,0
M07745,1759407013,3.885707634236847,SG,4.833013064194404,62,0
M07746,1759407096,2.98764711158932,RU,4.832862889693244,83,0
M07747,1759407237,4.833735259048866,US,4.832611541922251,141,0
M07748,1759407266,4.373587571006074,JP,4.832611817633036,29,0
M07749,1759407443,5.2054340424990935,SG,4.832608196745913,177,0
M07750,1759407547,5.217220424678361,RU,4.83287587492184,104,0
M07751,1759407760,5.081623347233903,CN,4.833297744952691,213,0
M07752,1759407985,3.4367655956232444,US,4.833224113455919,225,0
M07753,1759408096,4.9002452912530865,CN,4.833039517520668,111,0
M07754,1759408202,3.177111382325133,SG,4.833056563852509,106,0
M07755,1759408360,2.3907856185133887,US,4.832810198277305,158,0
M07756,1759408373,3.7943903301509048,US,4.832444658603691,13,0
M07757,1759408431,4.629062963067268,KR,4.832286308988881,58,0
M07758,1759408433,5.910296492593822,CN,4.83224123345078,2,1
M07759,1759408552,5.058286304276368,US,4.832798868653202,119,0
M07760,1759408731,4.682726964614477,JP,4.8321854941414175,179,0
M07761,1759408805,4.052201645394843,JP,4.8321514676190365,74,0
M07762,1759408962,3.5038799653915667,SG,4.831922518995785,157,0
M07763,1759409169,4.762974607278293,US,4.831761420526541,207,0
M07764,1759409371,4.924309027034879,CN,4.83184282336255,202,0
M07765,1759409530,3.8611452759483154,US,4.832092644953745,159,0
M07766,1759409532,5.187052212880353,CN,4.83194035984833,2,1
M07767,1759409834,5.1575671321489684,JP,4.83192986136055,302,0
M07768,1759409983,3.9745966768574625,SG,4.831991969329653,149,0
M07769,1759410221,5.1107219846936225,JP,4.832017266475702,238,0
M07770,1759410364,5.253962322391955,US,4.832266712215436,143,0
M07771,1759410366,5.772047195493986,RU,4.831963955630382,2,1
M07772,1759410758,3.5125154775279874,SG,4.832531003745913,392,0
M07773,1759411033,2.7436470355651608,US,4.83250806162297,275,0
M07774,1759411291,4.995065748283994,CN,4.8322619345178435,258,0
M07775,1759411537,4.38824394079987,JP,4.831646789724157,246,0
M07776,1759411652,3.705194812590657,US,4.83155891750899,115,0
M07777,1759411939,4.534528895646804,US,4.831393147063733,287,0
M07778,1759412135,4.716923115330345,CN,4.831206934715593,196,0
M07779,1759412402,3.6255378940041827,JP,4.831415472461357,267,0
M07780,1759412409,2.593866214137315,CN,4.831243580630814,7,0
M07781,1759412441,5.065451409046787,CN,4.83102445877707,32,0
M07782,1759412448,4.553233551108162,US,4.831089239445004,7,0
M07783,1759412747,3.982542298431915,KR,4.830554982212274,299,0
M07784,1759412843,5.258864286475749,KR,4.830273021217898,96,0
M07785,1759412855,5.037055811715415,US,4.8304042594687004,12,0
M07786,1759413081,4.436955981166088,US,4.830453577240164,226,0
M07787,1759413318,4.0810224391422105,US,4.830496424872095,237,0
M07788,1759413595,4.998530942055098,US,4.830643257216771,277,0
M07789,1759413769,4.9921207121181475,JP,4.830553204756699,174,0
M07790,1759413974,5.183908423667857,KR,4.830596256076572,205,0
M07791,1759414159,2.1471709989381065,US,4.830698693647652,185,0
M07792,1759414371,4.858066834115121,CN,4.830259023457188,212,0
M07793,1759414526,4.109902926775763,JP,4.830265946599617,155,0
M07794,1759414536,5.278373028493591,US,4.830139914010645,10,0
M07795,1759414587,2.3832486850176173,JP,4.830278688087581,51,0
M07796,1759414866,4.6156294666090885,KR,4.829939577152802,279,0
M07797,1759414881,4.974023915136688,US,4.8298922148862715,15,0
M07798,1759414907,5.027141017321397,KR,4.829930269198297,26,0
M07799,1759415147,4.863291100936546,JP,4.830135904423646,240,0
M07800,1759415431,4.585617870575106,KR,4.83039430851036,284,0
M07801,1759415565,5.211336112046551,KR,4.830340986740263,134,0
M07802,1759415608,4.774645801400945,US,4.830454837482225,43,0
M07803,1759415784,4.678748565683223,CN,4.830606287257686,176,0
M07804,1759415794,5.154086852770057,CN,4.830571678578472,10,0
M07805,1759415902,4.526382750385489,JP,4.830665479956611,108,0
M07806,1759416071,4.824606527550715,US,4.830735059423718,169,0
M07807,1759416335,4.250750268248877,JP,4.830842863471676,264,0
M07808,1759416369,3.858067642992206,US,4.830952107627964,34,0
M07809,1759416551,4.5619065335419595,CN,4.830986114182815,182,0
M07810,1759416554,6.188928118835939,CN,4.830928175973746,3,1
M07811,1759416700,2.5921137699416192,US,4.831637084589594,146,0
M07812,1759416900,4.614187060988246,US,4.831489757119873,200,0
M07813,1759416911,4.897586113818559,US,4.831441814477513,11,0
M07814,1759417132,2.7813447092471053,US,4.831601562355776,221,0
M07815,1759417427,4.758981147460283,US,4.831510360803595,295,0
M07816,1759417515,4.19655491088969,KR,4.831600129732351,88,0
M07817,1759417742,2.6356777532509876,US,4.831352668953225,227,0
M07818,1759417902,3.2145884639151125,CN,4.831262797404029,160,0
M07819,1759418177,4.981429197491368,RU,4.83106973243721,275,0
M07820,1759418353,4.710714752876631,US,4.83111732062149,176,0
M07821,1759418594,5.259575982496616,JP,4.830974513392794,241,0
M07822,1759418643,4.933819865643161,US,4.831301105463088,49,0
M07823,1759418720,5.266317884564188,US,4.831327636958559,77,0
M07824,1759418852,4.120646496797794,US,4.831461521851089,132,0
M07825,1759419123,4.784020955938619,US,4.831488197415101,271,0
M07826,1759419314,4.744359068547631,RU,4.831476807107607,191,0
M07827,1759419378,4.683097299303552,US,4.831674067828828,64,0
M07828,1759419643,5.198471608000606,RU,4.831630140325132,265,0
M07829,1759419828,4.690457615647593,US,4.832085456836114,185,0
M07830,1759419954,4.0502086952622935,US,4.832262884243806,126,0
M07831,1759420069,4.962026633061811,US,4.83212957445556,115,0
M07832,1759420279,4.054311017736116,JP,4.832023523253907,210,0
M07833,1759420543,3.1025564102619327,KR,4.832039467660539,264,0
M07834,1759420694,4.794009745069456,US,4.831915553246561,151,0
M07835,1759420947,3.490669146067337,JP,4.831830788141171,253,0
M07836,1759421159,4.978608987466478,JP,4.831855106540203,212,0
M07837,1759421182,4.515774671542095,RU,4.831893943354867,23,0
M07838,1759421418,5.164264326305423,JP,4.831905309876133,236,0
M07839,1759421586,4.441746965398438,JP,4.831971812059542,168,0
M07840,1759421745,4.421942814952835,SG,4.831892424303414,159,0
M07841,1759421929,4.49566339174387,KR,4.831700633603192,184,0
M07842,1759421948,4.977949496707307,KR,4.831630524658862,19,0
M07843,1759421951,6.286512888163639,CN,4.831669218743282,3,1
M07844,1759422482,4.2843371246135575,KR,4.833026366783107,531,0
M07845,1759422781,4.064515708064899,JP,4.833025188042459,299,0
M07846,1759422961,4.402465090039019,KR,4.83193288337508,180,0
M07847,1759423033,5.213712302017056,CN,4.831847052600313,72,0
M07848,1759423213,4.860649486626378,US,4.8321657973978605,180,0
M07849,1759423298,4.645716332610976,CN,4.832172898190702,85,0
M07850,1759423451,3.439028045996461,US,4.832080529443505,153,0
M07851,1759423691,4.773830672563707,JP,4.832036423484713,240,0
M07852,1759423744,5.086072020833331,US,4.832022527052588,53,0
M07853,1759423880,4.3357776155218115,CN,4.8319483003600565,136,0
M07854,1759424026,5.2043404592247695,US,4.832055437678793,146,0
M07855,1759424304,4.311284494623068,KR,4.832448243964748,278,0
M07856,1759424465,3.618696829647844,CN,4.832419683971316,161,0
M07857,1759424567,5.120424279976722,KR,4.832278694852703,102,0
M07858,1759424682,4.756086219182123,KR,4.8318347322782005,115,0
M07859,1759424773,4.670726654833555,SG,4.831816786069938,91,0
M07860,1759424818,5.228482828620574,CN,4.831780193011477,45,0
M07861,1759425031,5.116991841296713,JP,4.8322856516706665,213,0
M07862,1759425034,6.045337512409327,CN,4.832366674559843,3,1
M07863,1759425319,4.947864146350603,US,4.833081582284916,285,0
M07864,1759425456,4.779321909447483,RU,4.833183516269636,137,0
M07865,1759425682,4.710192072227311,US,4.833264353947461,226,0
M07866,1759425892,4.323050876111315,US,4.832929813233595,210,0
M07867,1759425893,6.200603327913703,CN,4.83283152303933,1,1
M07868,1759425931,5.117394457261936,JP,4.833551212765165,38,0
M07869,1759425953,1.986979810180711,SG,4.833631933734366,22,0
M07870,1759426104,5.188123321487225,US,4.833324435676859,151,0
M07871,1759426107,6.328510027999513,RU,4.833429149608464,3,1
M07872,1759426110,6.248657765992345,RU,4.834279254546248,3,1
M07873,1759426611,1.998371256441588,CN,4.83490772366283,501,0
M07874,1759426831,4.333354899366916,JP,4.834691490132282,220,0
M07875,1759427120,3.1492066845931435,US,4.834369279681998,289,0
M07876,1759427294,3.737329358070747,RU,4.8342452455470255,174,0
M07877,1759427580,4.943215072202901,US,4.834081945245704,286,0
M07878,1759427715,4.4657893561400135,US,4.834323995779808,135,0
M07879,1759427795,2.0960138020635353,RU,4.834248180620449,80,0
M07880,1759428086,4.216443734823856,US,4.833801926036305,291,0
M07881,1759428242,1.9734039528390512,US,4.833852536303207,156,0
M07882,1759428244,5.2927669701304785,RU,4.833620645935243,2,1
M07883,1759428533,5.157861670014979,US,4.8338712869794715,289,0
M07884,1759428660,4.316012106804737,US,4.833901540181253,127,0
M07885,1759428661,5.231723157327414,CN,4.833802119756734,1,1
M07886,1759429105,3.290232868298919,KR,4.834058710936845,444,0
M07887,1759429111,4.96641742131071,JP,4.833865226655399,6,0
M07888,1759429268,3.3838886326259687,US,4.833911113456844,157,0
M07889,1759429524,4.9167682938204615,SG,4.833082529953384,256,0
M07890,1759429721,4.032095244749653,JP,4.83318006277278,197,0
M07891,1759429937,4.998648578847271,JP,4.832908976384358,216,0
M07892,1759430229,4.414997811847075,US,4.83316548937066,292,0
M07893,1759430332,3.486881015776338,JP,4.833122304357915,103,0
M07894,1759430541,4.095829549817882,JP,4.83294025444717,209,0
M07895,1759430550,4.945644805768601,US,4.832811954564434,9,0
M07896,1759430596,4.938728623035254,SG,4.832777754784451,46,0
M07897,1759430805,4.807824940075848,SG,4.832966060314875,209,0
M07898,1759430808,6.242536016320825,CN,4.832959954119589,3,1
M07899,1759431104,4.866574179697917,US,4.833904549124938,296,0
M07900,1759431365,2.655407800163665,US,4.834046800074737,261,0
M07901,1759431633,4.818933785630475,US,4.83369101452291,268,0
M07902,1759431648,5.064809517534646,US,4.833687411743511,15,0
M07903,1759431746,3.4950241909485764,US,4.833751342103401,98,0
M07904,1759431899,5.107242660058107,US,4.833553610645787,153,0
M07905,1759431904,5.2066195550357515,JP,4.83363099356586,5,0
M07906,1759432175,5.262738495515831,US,4.833585088430167,271,0
M07907,1759432464,2.4729642048667215,KR,4.833910330646999,289,0
M07908,1759432697,5.196546239286894,US,4.833601520708923,233,0
M07909,1759432781,2.910817679362061,US,4.8337091283934015,84,0
M07910,1759432816,4.381873112075654,US,4.833499168725637,35,0
M07911,1759433064,4.726802786255911,CN,4.8337052238480895,248,0
M07912,1759433286,3.896589205207452,JP,4.833741093201828,222,0
M07913,1759433569,4.2930928307229985,US,4.833591485841266,283,0
M07914,1759433684,5.209888897539293,US,4.833643394554389,115,0
M07915,1759433735,3.6923849312376804,US,4.833755735695875,51,0
M07916,1759434005,4.71011421887879,US,4.833606328802041,270,0
M07917,1759434038,5.119560894648053,US,4.833577756975939,33,0
M07918,1759434040,6.111735184359925,RU,4.833659157648584,2,1
M07919,1759434351,5.238245046327657,US,4.834541420548166,311,0
M07920,1759434516,5.283820447655537,US,4.8348537538693925,165,0
M07921,1759434637,4.058482732566047,US,4.834993151896144,121,0
M07922,1759434640,4.5873666625189164,JP,4.8348603364977105,3,0
M07923,1759434826,2.1027229996670633,SG,4.834821651861804,186,0
M07924,1759434901,5.26449247959304,US,4.8345951255722275,75,0
M07925,1759434937,3.489595599848995,US,4.834727179734016,36,0
M07926,1759435061,4.4933686167030595,US,4.834621885306723,124,0
M07927,1759435148,4.92123019337984,US,4.834674391911406,87,0
M07928,1759435365,4.889272657183665,JP,4.834696616888771,217,0
M07929,1759435368,6.000626610329215,RU,4.834710402190404,3,1
M07930,1759435630,2.2340990217627734,SG,4.834658593918091,262,0
M07931,1759435776,5.0050578650353215,JP,4.834430994771684,146,0
M07932,1759436031,5.020395080285836,JP,4.834559494384054,255,0
M07933,1759436034,6.175912831875699,RU,4.834609695742592,3,1
M07934,1759436073,5.001369303439146,US,4.835303488800439,39,0
M07935,1759436333,1.8109656458001717,US,4.835354461798305,260,0
M07936,1759436430,3.648365290773483,JP,4.835077575440976,97,0
M07937,1759436645,3.0193231352233667,US,4.835315171352292,215,0
M07938,1759436824,4.204865745472202,KR,4.835330721736467,179,0
M07939,1759437053,3.8221655366678493,JP,4.835439402339422,229,0
M07940,1759437250,3.7444384945047853,JP,4.8353276906184535,197,0
M07941,1759437324,4.475248531042072,US,4.835329685138156,74,0
M07942,1759437475,4.848957227319189,SG,4.835232567289233,151,0
M07943,1759437567,4.71819685243647,US,4.835235964352179,92,0
M07944,1759437687,5.131069503229726,JP,4.835208819820698,120,0
M07945,1759437850,4.41632649131325,US,4.835343654270913,163,0
M07946,1759437872,4.448656433463532,US,4.835259545797093,22,0
M07947,1759437882,2.0904961542218037,SG,4.835180780885171,10,0
M07948,1759438091,5.038516548387726,RU,4.834681364693548,209,0
M07949,1759438118,4.815742525794025,CN,4.834736901362162,27,0
M07950,1759438389,3.4187633653271563,US,4.83418640303708,271,0
M07951,1759438582,3.7698128070958483,CN,4.834000392829506,193,0
M07952,1759438824,3.6731224942058156,US,4.833849894302814,242,0
M07953,1759438965,4.448145869824163,JP,4.8337805873348305,141,0
M07954,1759438967,6.2677951193171,CN,4.8337020034218785,2,1
M07955,1759439231,5.061578400561532,US,4.834568160171792,264,0
M07956,1759439421,4.220074500749105,US,4.834630742378012,190,0
M07957,1759439514,5.221143207449733,US,4.834384858972897,93,0
M07958,1759439745,4.0769486361564535,JP,4.834712147822607,231,0
M07959,1759439855,4.349490071508002,SG,4.8345450061659125,110,0
M07960,1759440088,5.223544085194013,JP,4.83460266667124,233,0
M07961,1759440356,3.659715278469411,KR,4.834876919174682,268,0
M07962,1759440359,5.141112990707097,US,4.834707027394665,3,0
M07963,1759440378,3.5704667347945853,SG,4.834795115335315,19,0
M07964,1759440485,4.630958390493212,US,4.834618835715756,107,0
M07965,1759440649,5.172913587462485,JP,4.834664027489998,164,0
M07966,1759440909,3.615029419585692,US,4.834616833888141,260,0
M07967,1759441041,2.587902521884408,KR,4.8344886053096365,132,0
M07968,1759441296,3.964211108055268,US,4.834322821042893,255,0
M07969,1759441515,4.045064410655061,US,4.834202097789196,219,0
M07970,1759441518,5.039018917409814,RU,4.834068027470871,3,1
M07971,1759442001,5.0175337587892,CN,4.834113097019537,483,0
M07972,1759442094,2.730948920215294,CN,4.834162547934147,93,0
M07973,1759442295,4.766575625241952,US,4.83416057415951,201,0
M07974,1759442297,5.231647405470079,RU,4.8341445171067345,2,1
M07975,1759442824,5.096208446011979,US,4.8344792662509635,527,0
M07976,1759442894,5.270340782130767,JP,4.834552843143722,70,0
M07977,1759443130,5.117669301551146,US,4.834783738793327,236,0
M07978,1759443198,3.2628423385008167,KR,4.8348641273251145,68,0
M07979,1759443486,3.695764601897736,KR,4.834774528917518,288,0
M07980,1759443647,4.987106091050783,US,4.834751871390205,161,0
M07981,1759443909,3.856287835683138,US,4.8347386820748355,262,0
M07982,1759444080,3.992074780320367,RU,4.834788675038554,171,0
M07983,1759444103,5.145099470695227,RU,4.834591229145719,23,0
M07984,1759444209,4.564490283645034,CN,4.8346808432054615,106,0
M07985,1759444392,4.423490787583833,RU,4.834491221921576,183,0
M07986,1759444573,4.580035488119911,SG,4.83454507747104,181,0
M07987,1759444738,4.026302356894396,US,4.8343757685930075,165,0
M07988,1759444951,3.1384612147119038,US,4.834394283685978,213,0
M07989,1759445124,5.280933797321183,KR,4.834290562238913,173,0
M07990,1759445178,4.142015173207727,SG,4.834443761462496,54,0
M07991,1759445202,4.66202602444347,US,4.834320780586673,24,0
M07992,1759445289,2.8586530978019313,US,4.834281835692308,87,0
M07993,1759445331,3.558034314868287,US,4.834069924949341,42,0
M07994,1759445541,3.2549584635131352,US,4.83383848326194,210,0
M07995,1759445544,5.034158838725279,CN,4.833643236931459,3,1
M07996,1759446112,4.889907110832943,US,4.833965634240388,568,0
M07997,1759446282,2.229941906714752,US,4.8340029825242485,170,0
M07998,1759446547,4.554819687546872,US,4.833562579933611,265,0
M07999,1759446744,4.91023225118323,US,4.833502719490532,197,0
M08000,1759446783,4.341268568228519,US,4.83345690314388,39,0
M08001,1759446959,3.5635011447129123,JP,4.833233516261719,176,0
M08002,1759447130,3.9031827529971905,US,4.832930350290269,171,0
M08003,1759447295,3.582274794909898,RU,4.832972283046996,165,0
M08004,1759447296,5.621770647717335,RU,4.8327966969150244,1,1
M08005,1759447830,4.323741141718073,SG,4.832197004479874,534,0
M08006,1759447901,4.4230113414687215,SG,4.832098900613618,71,0
M08007,1759447907,3.902007532825282,US,4.832016283044404,6,0
M08008,1759448100,3.944865872576941,US,4.832007811334779,193,0
M08009,1759448134,4.872759106722554,US,4.83186310987239,34,0
M08010,1759448262,2.350921699791678,US,4.831873376360584,128,0
M08011,1759448541,4.522688721474405,US,4.831654055087973,279,0
M08012,1759448740,5.232130546193042,JP,4.831571707473911,199,0
M08013,1759449021,5.040064482557214,SG,4.8318653982918995,281,0
M08014,1759449031,4.261503435701273,US,4.831922335984355,10,0
M08015,1759449034,6.300690361018612,RU,4.831815416493349,3,1
M08016,1759449337,5.285623053300634,SG,4.832633670840566,303,0
M08017,1759449360,4.9814346357132315,US,4.832682965684043,23,0
M08018,1759449452,4.7956104005545,US,4.832722410256589,92,0
M08019,1759449732,4.745399016449691,JP,4.832647395028637,280,0
M08020,1759449858,5.195061535387051,US,4.8326268512820745,126,0
M08021,1759450133,3.7838198433184758,RU,4.832121489701798,275,0
M08022,1759450168,4.777803330474275,RU,4.831961745652722,35,0
M08023,1759450365,4.307877415493825,US,4.831948783196141,197,0
M08024,1759450496,4.577751794406783,RU,4.832012090070774,131,0
M08025,1759450586,2.623483279430481,US,4.831956885674924,90,0
M08026,1759450748,5.079397187928478,JP,4.83194064569434,162,0
M08027,1759450932,3.736157939830468,SG,4.83205283747111,184,0
M08028,1759450940,4.751236385721114,KR,4.83188916634964,8,0
M08029,1759451136,5.2260037664888985,JP,4.831775045330553,196,0
M08030,1759451226,4.0290018727740655,US,4.831850604070526,90,0
M08031,1759451467,4.247176490158043,JP,4.83172622618021,241,0
M08032,1759451521,4.444910902708076,CN,4.831617435982357,54,0
M08033,1759451607,4.71917946378026,SG,4.831507427833645,86,0
M08034,1759451898,3.9293101839134437,US,4.831649082869031,291,0
M08035,1759451901,5.705773826153416,RU,4.8315030328542665,3,1
M08036,1759452011,4.85820074829762,US,4.831724593441205,110,0
M08037,1759452176,3.1855133685783406,RU,4.832054163216867,165,0
M08038,1759452364,4.657535278755853,US,4.831855793518099,188,0
M08039,1759452534,4.332855749327117,KR,4.831996954199941,170,0
M08040,1759452655,4.309077927337068,JP,4.831776806298094,121,0
M08041,1759452688,5.28676054439057,US,4.831676805762037,33,0
M08042,1759452774,4.443451354917634,US,4.83187623164872,86,0
M08043,1759452791,2.3680342180145777,JP,4.831797182395449,17,0
M08044,1759453047,4.320304075982392,US,4.831691928749542,256,0
M08045,1759453125,4.811508697854897,US,4.831379115038278,78,0
M08046,1759453324,4.690588584681917,SG,4.831374281045867,199,0
M08047,1759453402,3.046020485157985,US,4.831048876799287,78,0
M08048,1759453588,3.658319968332326,US,4.830844382254611,186,0
M08049,1759453616,5.050024362115769,US,4.83067477426716,28,0
M08050,1759453645,2.003089967665219,SG,4.830735004901847,29,0
M08051,1759453740,3.930920633466555,JP,4.830503981898547,95,0
M08052,1759453818,5.284421511297342,SG,4.830438403466554,78,0
M08053,1759453915,4.8967176388333185,KR,4.830637276620578,97,0
M08054,1759453998,3.986721678887126,RU,4.830684299886695,83,0
M08055,1759454206,3.780372666677798,US,4.830544379249758,208,0
M08056,1759454336,4.468451491673071,US,4.830277360505035,130,0
M08057,1759454383,4.881935617446224,US,4.830202855551171,47,0
M08058,1759454659,3.6725848300777693,CN,4.830477833817028,276,0
M08059,1759454849,5.022888753386549,US,4.8304928036998875,190,0
M08060,1759454970,2.6515967155774383,KR,4.83034440086588,121,0
M08061,1759455123,3.7803016787249653,KR,4.830126699994254,153,0
M08062,1759455222,4.796647310366047,JP,4.829967177820012,99,0
M08063,1759455340,4.967772306369249,JP,4.830139277311466,118,0
M08064,1759455362,4.920577312759744,US,4.830175477430005,22,0
M08065,1759455611,4.043991756864572,JP,4.830387418529453,249,0
M08066,1759455727,4.396570810208743,US,4.830641606464752,116,0
M08067,1759455936,2.5906137197607575,US,4.830555210776753,209,0
M08068,1759455952,1.8069397711092425,CN,4.830336021864134,16,0
M08069,1759455980,4.468367959838825,US,4.830102702778377,28,0
M08070,1759456090,4.718088368077121,US,4.830201364419709,110,0
M08071,1759456102,5.112706694659883,US,4.830175363404921,12,0
M08072,1759456392,5.266413180241976,SG,4.830600396104426,290,0
M08073,1759456404,4.810829333019782,KR,4.830734297237546,12,0
M08074,1759456571,5.107325425030346,JP,4.830906184840525,167,0
M08075,1759456676,3.4481759664000804,CN,4.830984221127635,105,0
M08076,1759456739,5.107456870872325,US,4.830800639721727,63,0
M08077,1759456741,5.590202479076324,RU,4.830878714322202,2,1
M08078,1759456872,4.453211233043352,US,4.830810384558355,131,0
M08079,1759456888,2.318291551689333,KR,4.830733337305464,16,0
M08080,1759457059,4.577475255694924,US,4.830508249531246,171,0
M08081,1759457130,4.890369726949451,KR,4.830453508136683,71,0
M08082,1759457136,4.010077138147746,CN,4.830468623711144,6,0
