transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,avg_amount_7d,time_since_last_tx_sec,is_fraud
M03586,2025-09-25 08:50,4.992041998263355,SG,SG,1,0,4.827491592735357,69,0
M03587,2025-09-25 08:51,5.1377877677556745,JP,JP,1,0,4.827541469625691,103,0
M03588,2025-09-25 08:53,3.2880491308093807,US,US,1,0,4.82764287540242,108,0
M03589,2025-09-25 08:55,4.853950099952272,US,US,1,0,4.827423918381967,106,0
M03590,2025-09-25 08:58,3.8339895813132503,CN,CN,1,0,4.827431408220808,210,0
M03591,2025-09-25 08:59,4.67612608301218,CN,CN,1,0,4.827255988932325,46,0
M03592,2025-09-25 09:04,4.329645317869279,CN,CN,1,0,4.827216928299407,272,0
M03593,2025-09-25 09:07,3.396720092717984,US,US,1,0,4.827107792428455,215,0
M03594,2025-09-25 09:07,5.005517460043223,JP,JP,1,0,4.826896029446116,4,0
M03595,2025-09-25 09:07,5.212447691436627,RU,RU,1,0,4.826950443116751,2,1
M03596,2025-09-25 09:11,3.4000722564226398,CN,CN,1,0,4.8270812677344725,218,0
M03597,2025-09-25 09:12,5.178891318019993,JP,JP,1,0,4.826869906623987,46,0
M03598,2025-09-25 09:15,3.473633152752261,RU,RU,1,0,4.826987202766236,212,0
M03599,2025-09-25 09:17,3.8298628702858974,US,US,1,0,4.826781059289,75,0
M03600,2025-09-25 09:19,2.3631409642920134,JP,JP,1,0,4.82660572158561,171,0
M03601,2025-09-25 09:21,4.673966386640484,CN,CN,1,0,4.826351561359584,85,0
M03602,2025-09-25 09:22,5.117609127672735,SG,SG,1,0,4.826312309682244,96,0
M03603,2025-09-25 09:26,5.14743100393162,US,US,1,0,4.8264061869290185,201,0
M03604,2025-09-25 09:29,5.017527749172259,CN,CN,1,0,4.826511243800498,195,0
M03605,2025-09-25 09:29,4.584074927886799,US,US,1,0,4.8265696437132055,7,0
M03606,2025-09-25 09:29,6.09337739212116,CN,CN,1,0,4.826509910415723,2,1
M03607,2025-09-25 09:36,5.047229310603738,JP,JP,1,0,4.827216736423095,434,0
M03608,2025-09-25 09:38,5.189628131486914,KR,KR,1,0,4.8272849604332055,78,0
M03609,2025-09-25 09:38,3.96453924117769,US,US,1,0,4.8274059874462925,34,0
M03610,2025-09-25 09:41,4.814221073735343,US,US,1,0,4.82724580579583,146,0
M03611,2025-09-25 09:44,2.323185369242635,JP,JP,1,0,4.827242221225055,209,0
M03612,2025-09-25 09:44,4.679255602016281,US,US,1,0,4.82698789718611,7,0
M03613,2025-09-25 09:46,5.176108097191408,US,US,1,0,4.826949873767443,87,0
M03614,2025-09-25 09:51,5.01064341130826,KR,KR,1,0,4.827065525400432,283,0
M03615,2025-09-25 09:51,5.058493583864276,US,US,1,0,4.827121281605392,30,0
M03616,2025-09-25 09:55,4.217042215420991,JP,JP,1,0,4.827193292394355,240,0
M03617,2025-09-25 09:56,4.426522465981835,JP,JP,1,0,4.827066976006231,72,0
M03618,2025-09-25 09:59,5.289883072250073,JP,JP,1,0,4.826975723612116,152,0
M03619,2025-09-25 10:03,4.062488196955382,JP,JP,1,0,4.827138420752576,229,0
M03620,2025-09-25 10:08,3.127494839023801,SG,SG,1,0,4.826990716206272,297,0
M03621,2025-09-25 10:11,4.404985376164542,US,US,1,0,4.826764938135295,181,0
M03622,2025-09-25 10:12,5.047361033257577,RU,RU,1,0,4.826669898712825,66,0
M03623,2025-09-25 10:12,4.683096916095364,US,US,1,0,4.826738073703859,25,0
M03624,2025-09-25 10:16,2.675771776882665,JP,JP,1,0,4.8267011418932775,223,0
M03625,2025-09-25 10:19,4.909866021907158,US,US,1,0,4.826457286542603,173,0
M03626,2025-09-25 10:23,5.006916193488744,US,US,1,0,4.826481282394669,231,0
M03627,2025-09-25 10:27,4.816575371375119,JP,JP,1,0,4.826535814321862,296,0
M03628,2025-09-25 10:32,3.6740460627455658,US,US,1,0,4.826533081756226,249,0
M03629,2025-09-25 10:34,3.76712882298719,US,US,1,0,4.826344489074666,150,0
M03630,2025-09-25 10:38,4.447704374378052,US,US,1,0,4.826164458445756,205,0
M03631,2025-09-25 10:41,4.328762287250846,CN,CN,1,0,4.826077654488192,187,0
M03632,2025-09-25 10:42,3.2529623551726217,RU,RU,1,0,4.825969733809405,57,0
M03633,2025-09-25 10:43,5.156589415512187,US,US,1,0,4.825751488754384,93,0
M03634,2025-09-25 10:44,5.227361802153582,CN,CN,1,0,4.825859419661351,28,0
M03635,2025-09-25 10:45,3.5276732432281266,JP,JP,1,0,4.82599536740227,111,0
M03636,2025-09-25 10:45,5.840179086311545,CN,CN,1,0,4.825795344497064,2,1
M03637,2025-09-25 10:51,4.4976645251617375,SG,SG,1,0,4.826278633480968,321,0
M03638,2025-09-25 10:55,4.4515115176662094,JP,JP,1,0,4.826201622205143,257,0
M03639,2025-09-25 10:59,4.780502344296967,US,US,1,0,4.826115720302273,218,0
M03640,2025-09-25 11:01,4.550804161741224,JP,JP,1,0,4.826103467211462,121,0
M03641,2025-09-25 11:01,4.54375403915493,RU,RU,1,0,4.826037350963511,3,0
M03642,2025-09-25 11:01,5.470501399995444,RU,RU,1,0,4.825969801310527,2,1
M03643,2025-09-25 11:04,4.973793563560625,US,US,1,0,4.826218286215798,170,0
M03644,2025-09-25 11:04,4.779847527791196,US,US,1,0,4.826261936245699,8,0
M03645,2025-09-25 11:04,5.768992965220633,RU,RU,1,0,4.826249490028488,3,1
M03646,2025-09-25 11:07,4.372098483046943,KR,KR,1,0,4.826679305547637,191,0
M03647,2025-09-25 11:11,3.880887016681872,CN,CN,1,0,4.826579112368844,224,0
M03648,2025-09-25 11:13,4.407243526634063,CN,CN,1,0,4.826411401750272,123,0
M03649,2025-09-25 11:17,3.3733953846308,JP,JP,1,0,4.826317535994243,232,0
M03650,2025-09-25 11:19,4.828764676035725,US,US,1,0,4.826107562139471,160,0
M03651,2025-09-25 11:24,4.782455301609777,US,US,1,0,4.826108291083631,268,0
M03652,2025-09-25 11:26,4.800663900890512,US,US,1,0,4.826096591778874,113,0
M03653,2025-09-25 11:27,4.348866405590855,JP,JP,1,0,4.826089715521826,90,0
M03654,2025-09-25 11:28,4.989058904038675,US,US,1,0,4.825985823990365,23,0
M03655,2025-09-25 11:29,5.137655849478079,CN,CN,1,0,4.8260342964638125,66,0
M03656,2025-09-25 11:29,4.468060156451954,CN,CN,1,0,4.826134329154965,14,0
M03657,2025-09-25 11:30,4.50474404366358,KR,KR,1,0,4.826052001155821,52,0
M03658,2025-09-25 11:35,5.199584903479076,US,US,1,0,4.825976854740894,284,0
M03659,2025-09-25 11:37,4.820343470894402,KR,KR,1,0,4.826100676365651,163,0
M03660,2025-09-25 11:37,6.3265523516318245,RU,RU,1,0,4.82609910744818,3,1
M03661,2025-09-25 11:42,5.008922448719343,RU,RU,1,0,4.827050491031681,294,0
M03662,2025-09-25 11:45,4.196870302004205,US,US,1,0,4.827104972093952,193,0
M03663,2025-09-25 11:48,2.516707731834314,CN,CN,1,0,4.826977292406466,169,0
M03664,2025-09-25 11:53,4.961968138655295,US,US,1,0,4.826731352937946,274,0
M03665,2025-09-25 11:57,4.882671520390939,US,US,1,0,4.826770873943663,238,0
M03666,2025-09-25 12:00,4.494969396648771,JP,JP,1,0,4.826786560754559,165,0
M03667,2025-09-25 12:03,2.704048924851874,US,US,1,0,4.826709530651232,234,0
M03668,2025-09-25 12:07,5.243404241731476,CN,CN,1,0,4.826469445300771,185,0
M03669,2025-09-25 12:11,5.0005844801289685,US,US,1,0,4.826610466866059,298,0
M03670,2025-09-25 12:14,4.396686276609896,JP,JP,1,0,4.826662257468365,157,0
M03671,2025-09-25 12:18,3.811217368383716,JP,JP,1,0,4.82656702806214,255,0
M03672,2025-09-25 12:19,4.738756995097288,JP,JP,1,0,4.826393293476327,53,0
M03673,2025-09-25 12:20,2.3170684442702325,JP,JP,1,0,4.826370442997669,51,0
M03674,2025-09-25 12:22,4.555506005504547,SG,SG,1,0,4.826120296000034,94,0
M03675,2025-09-25 12:26,5.291980141642707,CN,CN,1,0,4.826055762263333,247,0
M03676,2025-09-25 12:30,5.01159312580116,US,US,1,0,4.826217242148388,265,0
M03677,2025-09-25 12:32,5.288577303928175,US,US,1,0,4.826272646161784,120,0
M03678,2025-09-25 12:34,4.421520912532814,JP,JP,1,0,4.826432472644632,133,0
M03679,2025-09-25 12:37,3.135040267656911,US,US,1,0,4.826341939944392,147,0
M03680,2025-09-25 12:37,6.352536843606635,CN,CN,1,0,4.826120191928831,1,1
M03681,2025-09-25 12:41,5.163203665947409,US,US,1,0,4.827098424689068,222,0
M03682,2025-09-25 12:45,4.750955690162908,US,US,1,0,4.82720694536956,248,0
M03683,2025-09-25 12:48,3.928277129018151,US,US,1,0,4.827187005835738,225,0
M03684,2025-09-25 12:49,5.011006979233367,JP,JP,1,0,4.827025986386897,27,0
M03685,2025-09-25 12:51,2.277283832177436,KR,KR,1,0,4.827080814681957,106,0
M03686,2025-09-25 12:54,5.216640555783744,US,US,1,0,4.826830606318563,192,0
M03687,2025-09-25 12:57,4.955478065277586,US,US,1,0,4.826959925172896,178,0
M03688,2025-09-25 13:00,3.695840015641348,CN,CN,1,0,4.826997120588808,210,0
M03689,2025-09-25 13:04,3.639813375714597,KR,KR,1,0,4.826813443116256,224,0
M03690,2025-09-25 13:06,2.851026918572646,US,US,1,0,4.826625064104773,91,0
M03691,2025-09-25 13:06,6.119128347398672,RU,RU,1,0,4.826391616353252,1,1
M03692,2025-09-25 13:09,3.431770830121378,US,US,1,0,4.827107356393023,190,0
M03693,2025-09-25 13:12,4.676688000681513,RU,RU,1,0,4.826903584183276,215,0
M03694,2025-09-25 13:15,4.328712476923903,KR,KR,1,0,4.826865815379597,135,0
M03695,2025-09-25 13:16,4.728006331071139,US,US,1,0,4.826759597435308,105,0
M03696,2025-09-25 13:20,4.952213533418298,RU,RU,1,0,4.826734148183952,226,0
M03697,2025-09-25 13:25,3.848922678423087,US,US,1,0,4.82677031955301,281,0
M03698,2025-09-25 13:25,5.818729684962894,RU,RU,1,0,4.82660155220819,1,1
M03699,2025-09-25 13:25,5.798083482302871,CN,CN,1,0,4.827060334965114,3,1
M03700,2025-09-25 13:34,5.2383650853768176,SG,SG,1,0,4.827503774032508,547,0
M03701,2025-09-25 13:37,4.528138245513283,RU,RU,1,0,4.827641093302014,170,0
M03702,2025-09-25 13:37,4.027255642703915,US,US,1,0,4.827571160192516,33,0
M03703,2025-09-25 13:39,4.675744722361874,JP,JP,1,0,4.827422361228208,116,0
M03704,2025-09-25 13:40,3.7177702585903,JP,JP,1,0,4.82738435489696,67,0
M03705,2025-09-25 13:40,6.232626586918513,RU,RU,1,0,4.82720336826167,2,1
M03706,2025-09-25 13:45,4.223295571964851,US,US,1,0,4.828033590858153,261,0
M03707,2025-09-25 13:47,5.286317808595972,JP,JP,1,0,4.827911138004002,121,0
M03708,2025-09-25 13:50,4.858486777695668,US,US,1,0,4.828068005128631,213,0
M03709,2025-09-25 13:54,4.830352948837019,US,US,1,0,4.828076334692217,242,0
M03710,2025-09-25 13:54,4.137592102706481,US,US,1,0,4.828076949199335,3,0
M03711,2025-09-25 13:59,3.708416604403908,US,US,1,0,4.827942528558982,247,0
M03712,2025-09-25 13:59,3.0522936265113274,US,US,1,0,4.827761006968433,43,0
M03713,2025-09-25 13:59,5.152458761011935,US,US,1,0,4.827537222300866,2,0
M03714,2025-09-25 14:00,5.283337237397482,US,US,1,0,4.827640616378464,29,0
M03715,2025-09-25 14:00,3.870685750031552,US,US,1,0,4.827796035576816,16,0
M03716,2025-09-25 14:02,5.296907919833315,US,US,1,0,4.827630207813964,102,0
M03717,2025-09-25 14:06,4.837100987351227,US,US,1,0,4.827791346325047,252,0
M03718,2025-09-25 14:09,5.071465499858838,US,US,1,0,4.827793862628184,204,0
M03719,2025-09-25 14:12,5.291939591327756,US,US,1,0,4.827868073240654,133,0
M03720,2025-09-25 14:16,5.279019157147918,RU,RU,1,0,4.828026849749952,283,0
M03721,2025-09-25 14:19,4.7601796332218616,US,US,1,0,4.828180028664147,146,0
M03722,2025-09-25 14:19,4.689317315224934,US,US,1,0,4.828162361242326,27,0
M03723,2025-09-25 14:19,4.9256011064903324,US,US,1,0,4.828127530674493,6,0
M03724,2025-09-25 14:22,3.888885194677844,CN,CN,1,0,4.828155030245779,152,0
M03725,2025-09-25 14:23,4.404486367632217,US,US,1,0,4.827991459715805,68,0
M03726,2025-09-25 14:25,5.120260218436724,JP,JP,1,0,4.827898770277084,112,0
M03727,2025-09-25 14:26,3.3109108967738785,KR,KR,1,0,4.827989905984928,93,0
M03728,2025-09-25 14:28,4.559285433071615,RU,RU,1,0,4.8277804264862825,120,0
M03729,2025-09-25 14:33,4.21301418781978,US,US,1,0,4.8277172617367325,288,0
M03730,2025-09-25 14:34,4.784048593425565,US,US,1,0,4.827594111609022,21,0
M03731,2025-09-25 14:34,3.759623871057201,JP,JP,1,0,4.82758268767634,33,0
M03732,2025-09-25 14:36,5.230955506001844,SG,SG,1,0,4.827406770133468,87,0
M03733,2025-09-25 14:39,5.07754200911109,US,US,1,0,4.827539968173856,223,0
M03734,2025-09-25 14:40,3.084051586139655,KR,KR,1,0,4.827616051011416,76,0
M03735,2025-09-25 14:42,4.241941179195976,US,US,1,0,4.82739505602018,75,0
M03736,2025-09-25 14:45,2.66879568718431,US,US,1,0,4.827276401875767,215,0
M03737,2025-09-25 14:48,3.4019511573025105,JP,JP,1,0,4.827039623435355,180,0
M03738,2025-09-25 14:52,4.484247253147842,KR,KR,1,0,4.826836361459076,192,0
M03739,2025-09-25 14:55,4.251977054931834,SG,SG,1,0,4.826758758088439,198,0
M03740,2025-09-25 14:58,4.6776816669677865,RU,RU,1,0,4.826641829005619,191,0
M03741,2025-09-25 15:01,4.138751988266325,US,US,1,0,4.8266048238927945,167,0
M03742,2025-09-25 15:03,4.259506463246368,CN,CN,1,0,4.8264718704390965,156,0
M03743,2025-09-25 15:07,5.2618843989342245,US,US,1,0,4.826356215484259,230,0
M03744,2025-09-25 15:09,5.173924578267935,RU,RU,1,0,4.826502018185657,103,0
M03745,2025-09-25 15:11,2.152739337455793,CN,CN,1,0,4.826612966810751,97,0
M03746,2025-09-25 15:12,4.815786250602904,JP,JP,1,0,4.8263643336308535,73,0
M03747,2025-09-25 15:16,3.518132624277269,US,US,1,0,4.82636152467553,249,0
M03748,2025-09-25 15:16,5.074797494351612,JP,JP,1,0,4.826166762811821,4,0
M03749,2025-09-25 15:17,5.12996145431829,RU,RU,1,0,4.826242071727458,63,0
M03750,2025-09-25 15:18,4.903596673566936,KR,KR,1,0,4.826336729503166,45,0
M03751,2025-09-25 15:20,4.9219309366991295,SG,SG,1,0,4.826358148704016,112,0
M03752,2025-09-25 15:21,5.147676098450012,JP,JP,1,0,4.826384884925364,66,0
M03753,2025-09-25 15:23,3.252626304568649,US,US,1,0,4.826485867853821,152,0
M03754,2025-09-25 15:28,4.969780689979233,CN,CN,1,0,4.826274612864895,292,0
M03755,2025-09-25 15:30,3.3805532648447167,US,US,1,0,4.826315718526621,128,0
M03756,2025-09-25 15:35,2.6567469448700667,RU,RU,1,0,4.826112120278494,291,0
M03757,2025-09-25 15:37,4.8715818992454425,US,US,1,0,4.825876269816917,93,0
M03758,2025-09-25 15:41,4.078494977531993,JP,JP,1,0,4.825888717497876,230,0
M03759,2025-09-25 15:41,2.7044801172988624,RU,RU,1,0,4.82574863298413,42,0
M03760,2025-09-25 15:44,2.9074437789901197,US,US,1,0,4.825514468688471,183,0
M03761,2025-09-25 15:48,5.283406868355541,KR,KR,1,0,4.825287552010116,225,0
M03762,2025-09-25 15:51,3.9020434191225553,US,US,1,0,4.82544204622858,200,0
M03763,2025-09-25 15:56,4.4488393919413545,US,US,1,0,4.825281790677671,281,0
M03764,2025-09-25 15:59,4.059978978469917,US,US,1,0,4.825198422506446,180,0
M03765,2025-09-25 15:59,5.444709656197542,RU,RU,1,0,4.82505633797812,2,1
M03766,2025-09-25 16:05,3.0153004714098786,US,US,1,0,4.825284275795682,368,0
M03767,2025-09-25 16:07,4.717832265784133,KR,KR,1,0,4.82506217380607,106,0
M03768,2025-09-25 16:08,4.596828275131237,US,US,1,0,4.825035180906186,66,0
M03769,2025-09-25 16:13,4.948484898451545,US,US,1,0,4.824981028578555,271,0
M03770,2025-09-25 16:17,5.199445876979083,JP,JP,1,0,4.825015905758378,293,0
M03771,2025-09-25 16:22,1.8046040214345287,RU,RU,1,0,4.8251363659467845,279,0
M03772,2025-09-25 16:26,2.2223666093527186,US,US,1,0,4.824884086777884,227,0
M03773,2025-09-25 16:27,4.376637509341083,US,US,1,0,4.824638586558034,67,0
M03774,2025-09-25 16:28,4.434567353206706,KR,KR,1,0,4.82454287670256,71,0
M03775,2025-09-25 16:30,5.1909721733443694,US,US,1,0,4.824457306917216,93,0
M03776,2025-09-25 16:32,4.100638783419331,KR,KR,1,0,4.824574570994669,154,0
M03777,2025-09-25 16:34,5.144147718239546,JP,JP,1,0,4.824438131673354,71,0
M03778,2025-09-25 16:34,6.345671321532691,CN,CN,1,0,4.824537869322105,3,1
M03779,2025-09-25 16:38,3.048972898021721,KR,KR,1,0,4.825484327200577,259,0
M03780,2025-09-25 16:42,5.019254509357845,SG,SG,1,0,4.825264463784109,273,0
M03781,2025-09-25 16:45,5.0415884238089,US,US,1,0,4.825321098211404,136,0
M03782,2025-09-25 16:47,3.195600964232042,US,US,1,0,4.825384950761992,115,0
M03783,2025-09-25 16:49,5.296544166822728,RU,RU,1,0,4.825172334798082,135,0
M03784,2025-09-25 16:51,3.0768636475824582,US,US,1,0,4.825331505482311,145,0
M03785,2025-09-25 16:54,5.1841165637914,JP,JP,1,0,4.825113204804943,165,0
M03786,2025-09-25 16:56,3.779968847972625,CN,CN,1,0,4.825227307043067,93,0
M03787,2025-09-25 16:57,2.330845699802302,RU,RU,1,0,4.825056030076265,91,0
M03788,2025-09-25 16:59,5.151466720000192,KR,KR,1,0,4.824813740790508,113,0
M03789,2025-09-25 17:00,3.7363595951755615,CN,CN,1,0,4.824915720889127,47,0
M03790,2025-09-25 17:01,4.693514500803074,KR,KR,1,0,4.824740646788803,69,0
M03791,2025-09-25 17:03,5.119349397573727,US,US,1,0,4.824708197559838,126,0
M03792,2025-09-25 17:03,3.5882316900232345,JP,JP,1,0,4.82479857715562,9,0
M03793,2025-09-25 17:03,6.0899101002977725,CN,CN,1,0,4.824611423412953,3,1
M03794,2025-09-25 17:07,4.697298609761058,KR,KR,1,0,4.825281947608032,248,0
M03795,2025-09-25 17:07,4.0234557311530175,US,US,1,0,4.82525028343765,1,0
M03796,2025-09-25 17:10,2.646421824366986,US,US,1,0,4.825104956235971,141,0
M03797,2025-09-25 17:13,4.047812678674948,CN,CN,1,0,4.824871312107029,198,0
M03798,2025-09-25 17:17,4.486705933933143,SG,SG,1,0,4.824729020271186,234,0
M03799,2025-09-25 17:19,4.353444315620671,US,US,1,0,4.824653498415539,116,0
M03800,2025-09-25 17:21,4.982202307937194,JP,JP,1,0,4.824554585122366,157,0
M03801,2025-09-25 17:22,5.727082518757181,RU,RU,1,0,4.824599519294979,3,1
M03802,2025-09-25 17:23,4.38410627070864,CN,CN,1,0,4.8249850587227225,119,0
M03803,2025-09-25 17:27,5.102233010437505,US,US,1,0,4.824891280179994,199,0
M03804,2025-09-25 17:29,4.569189803670552,US,US,1,0,4.824975320100324,139,0
M03805,2025-09-25 17:29,5.416497300027794,RU,RU,1,0,4.824915988168646,3,1
M03806,2025-09-25 17:38,4.770854494218426,US,US,1,0,4.825128013873666,522,0
M03807,2025-09-25 17:42,5.240453745314368,JP,JP,1,0,4.825114133851074,272,0
M03808,2025-09-25 17:45,5.181942130116161,JP,JP,1,0,4.825249371652627,144,0
M03809,2025-09-25 17:45,4.462879129864936,JP,JP,1,0,4.825361917020347,23,0
M03810,2025-09-25 17:48,4.832066969258857,SG,SG,1,0,4.8252820887600665,166,0
M03811,2025-09-25 17:53,3.510238040124895,US,US,1,0,4.825283875621972,283,0
M03812,2025-09-25 17:54,4.689224802188766,JP,JP,1,0,4.825091902858377,52,0
M03813,2025-09-25 17:58,4.484984374270893,US,US,1,0,4.825058575608487,288,0
M03814,2025-09-25 17:58,5.610401783346646,RU,RU,1,0,4.824982967586466,3,1
M03815,2025-09-25 18:01,3.736083802590664,JP,JP,1,0,4.825295798919076,184,0
M03816,2025-09-25 18:06,5.164289724938601,US,US,1,0,4.825121860211477,278,0
M03817,2025-09-25 18:07,3.0724270248325998,US,US,1,0,4.825227666712936,64,0
M03818,2025-09-25 18:09,5.0647074817322135,KR,KR,1,0,4.825011056392087,81,0
M03819,2025-09-25 18:13,5.247571996401031,CN,CN,1,0,4.825081997639413,242,0
M03820,2025-09-25 18:14,3.285999386712129,SG,SG,1,0,4.82521965665313,104,0
M03821,2025-09-25 18:18,4.506106398583879,US,US,1,0,4.825014019889874,196,0
M03822,2025-09-25 18:18,4.788035380017892,KR,KR,1,0,4.824942555075196,35,0
M03823,2025-09-25 18:21,5.294862725328119,CN,CN,1,0,4.824933074546918,201,0
M03824,2025-09-25 18:22,5.937494877561282,RU,RU,1,0,4.825089976084686,2,1
M03825,2025-09-25 18:27,4.463314337812011,JP,JP,1,0,4.825623741689411,302,0
M03826,2025-09-25 18:30,5.271684999241292,US,US,1,0,4.825544278916303,221,0
M03827,2025-09-25 18:32,4.256985183677208,JP,JP,1,0,4.825691228728789,134,0
M03828,2025-09-25 18:36,4.280800300386153,US,US,1,0,4.825577884881207,206,0
M03829,2025-09-25 18:38,4.651294347119982,US,US,1,0,4.825468153355041,128,0
M03830,2025-09-25 18:42,5.062704306886699,SG,SG,1,0,4.82542640551613,256,0
M03831,2025-09-25 18:45,3.7721350008237615,CN,CN,1,0,4.825496323017105,167,0
M03832,2025-09-25 18:47,5.015828328580492,US,US,1,0,4.8253263173036425,86,0
M03833,2025-09-25 18:51,1.8758750631478531,CN,CN,1,0,4.825381080106584,263,0
M03834,2025-09-25 18:52,4.046266235317992,US,US,1,0,4.825133819059334,95,0
M03835,2025-09-25 18:57,5.278223839958581,KR,KR,1,0,4.824992683751169,282,0
M03836,2025-09-25 19:02,4.897921209859879,US,US,1,0,4.825142187005992,289,0
M03837,2025-09-25 19:05,4.566422172914433,CN,CN,1,0,4.825161866909138,167,0
M03838,2025-09-25 19:05,5.59912494103777,RU,RU,1,0,4.825102449965296,3,1
M03839,2025-09-25 19:08,4.509484641418524,JP,JP,1,0,4.8254068516217306,214,0
M03840,2025-09-25 19:13,3.288560893321723,US,US,1,0,4.825336288091745,250,0
M03841,2025-09-25 19:14,4.6349817215013855,KR,KR,1,0,4.8251318592579135,81,0
M03842,2025-09-25 19:17,5.259074217526284,CN,CN,1,0,4.825086774926211,183,0
M03843,2025-09-25 19:21,4.080200829678588,US,US,1,0,4.82522820154314,241,0
M03844,2025-09-25 19:22,2.791815495340433,US,US,1,0,4.8250915076591285,55,0
M03845,2025-09-25 19:23,5.014378632105303,US,US,1,0,4.824865391037472,52,0
M03846,2025-09-25 19:28,4.549751926304856,US,US,1,0,4.8249196577387,287,0
M03847,2025-09-25 19:32,4.266439752084065,US,US,1,0,4.824857108910433,296,0
M03848,2025-09-25 19:34,4.615814554719662,KR,KR,1,0,4.824745876782004,98,0
M03849,2025-09-25 19:35,5.23297803126417,CN,CN,1,0,4.8246968763513856,70,0
M03850,2025-09-25 19:38,4.003664759927702,JP,JP,1,0,4.82482787063522,192,0
M03851,2025-09-25 19:41,3.808913306487021,CN,CN,1,0,4.824682384645252,175,0
M03852,2025-09-25 19:43,4.701504751331236,CN,CN,1,0,4.824516731824358,77,0
M03853,2025-09-25 19:44,4.567936804259741,JP,JP,1,0,4.824486682844519,65,0
M03854,2025-09-25 19:47,3.561345315688372,RU,RU,1,0,4.824427951922311,173,0
M03855,2025-09-25 19:48,4.781039110161086,JP,JP,1,0,4.824241837294943,83,0
M03856,2025-09-25 19:51,4.770901750752211,US,US,1,0,4.824230868937804,162,0
M03857,2025-09-25 19:54,4.820757351828641,US,US,1,0,4.824217400987862,206,0
M03858,2025-09-25 19:55,4.461799907395245,US,US,1,0,4.824216505454641,79,0
M03859,2025-09-25 19:58,4.136118132949111,US,US,1,0,4.824137703064788,171,0
M03860,2025-09-25 20:03,4.248838760995759,US,US,1,0,4.8240087935875104,296,0
M03861,2025-09-25 20:06,5.128119864456075,US,US,1,0,4.823895473487956,161,0
M03862,2025-09-25 20:06,6.0937246667822285,CN,CN,1,0,4.823987562798589,1,1
M03863,2025-09-25 20:10,4.426218234793255,JP,JP,1,0,4.8246501905845,262,0
M03864,2025-09-25 20:13,4.832999171439907,KR,KR,1,0,4.824565116285488,133,0
M03865,2025-09-25 20:16,4.306423345928931,US,US,1,0,4.824567308240125,215,0
M03866,2025-09-25 20:16,5.160297870903659,US,US,1,0,4.824462677934786,10,0
M03867,2025-09-25 20:20,4.996456881072361,JP,JP,1,0,4.824565908101171,213,0
M03868,2025-09-25 20:23,3.245906699787286,US,US,1,0,4.824614406628043,205,0
M03869,2025-09-25 20:23,2.830453788853589,US,US,1,0,4.824409173948388,2,0
M03870,2025-09-25 20:26,2.527039349167824,KR,KR,1,0,4.824185875772966,139,0
M03871,2025-09-25 20:28,2.430892115290964,US,US,1,0,4.823953431534632,141,0
M03872,2025-09-25 20:31,4.633732826307843,US,US,1,0,4.823718671251417,168,0
M03873,2025-09-25 20:34,3.719994212211916,US,US,1,0,4.82367398296977,185,0
M03874,2025-09-25 20:37,4.923870478392079,RU,RU,1,0,4.823501401191046,209,0
M03875,2025-09-25 20:42,4.606555738148217,JP,JP,1,0,4.823528654017089,274,0
M03876,2025-09-25 20:46,3.187508708365356,US,US,1,0,4.823478317723254,229,0
M03877,2025-09-25 20:46,5.90123113068527,RU,RU,1,0,4.823270546768657,3,1
M03878,2025-09-25 20:52,2.57728263830342,SG,SG,1,0,4.82377046827762,379,0
M03879,2025-09-25 20:52,6.24973533097485,RU,RU,1,0,4.823539851191255,2,1
M03880,2025-09-25 20:59,4.790718532801876,US,US,1,0,4.824354891847881,401,0
M03881,2025-09-25 21:01,4.315323232465924,CN,CN,1,0,4.824346366825342,146,0
M03882,2025-09-25 21:03,3.0627175644004563,CN,CN,1,0,4.8242435742372685,97,0
M03883,2025-09-25 21:06,5.237846971888134,KR,KR,1,0,4.824030203335669,217,0
M03884,2025-09-25 21:10,4.4439934272184685,US,US,1,0,4.8241622007913465,218,0
M03885,2025-09-25 21:11,4.496639955820485,US,US,1,0,4.824080772656706,37,0
M03886,2025-09-25 21:11,5.600877781214975,RU,RU,1,0,4.8240088951565205,1,1
M03887,2025-09-25 21:15,2.8676794094084053,JP,JP,1,0,4.824311127531584,249,0
M03888,2025-09-25 21:16,4.973537324154511,JP,JP,1,0,4.824090195917219,41,0
M03889,2025-09-25 21:18,4.909989428043847,CN,CN,1,0,4.824131653924829,138,0
M03890,2025-09-25 21:20,3.6394418217126927,JP,JP,1,0,4.824154706202364,138,0
M03891,2025-09-25 21:22,4.06686288869875,KR,KR,1,0,4.823976241429264,132,0
M03892,2025-09-25 21:25,4.724280047079595,US,US,1,0,4.823839768063065,138,0
M03893,2025-09-25 21:29,4.375372249078161,US,US,1,0,4.823815419330532,285,0
M03894,2025-09-25 21:32,5.301293900080028,US,US,1,0,4.823722587280494,152,0
M03895,2025-09-25 21:36,4.632913141758725,SG,SG,1,0,4.823879779400087,260,0
M03896,2025-09-25 21:39,5.181978621906514,CN,CN,1,0,4.823835146863722,143,0
M03897,2025-09-25 21:41,3.826454013969772,SG,SG,1,0,4.823945682559181,142,0
M03898,2025-09-25 21:44,4.740252480786918,CN,CN,1,0,4.823783699556884,192,0
