transaction_id,timestamp,amount,merchant_category,location,is_international,transaction_frequency_24h,hashed_merchant_id,hashed_customer_id,is_fraud
N04348,2025-09-25 15:53,13.182950351453272,encrypted_channel,International,1,0,0x6f05...,0x2659...,0
N04349,2025-09-25 15:54,12.733917615090702,encrypted_channel,Surabaya,0,0,0x7a12...,0xb643...,0
N04350,2025-09-25 15:57,13.65673285663083,encrypted_channel,Bandung,0,0,0x1648...,0xd2d3...,0
N04351,2025-09-25 15:58,12.53955470172882,encrypted_channel,Jakarta,0,0,0xfdc8...,0x4498...,0
N04352,2025-09-25 16:00,15.288520544010131,encrypted_channel,International,1,0,0xddc0...,0x9185...,1
N04353,2025-09-25 16:01,13.471070462093836,encrypted_channel,Bandung,0,0,0x7a12...,0x183b...,0
N04354,2025-09-25 16:03,15.961980409309238,encrypted_channel,International,1,0,0xc7fc...,0xa95b...,1
N04355,2025-09-25 16:06,13.695733285138129,encrypted_channel,Bandung,0,0,0x315e...,0xca91...,0
N04356,2025-09-25 16:07,13.698097703782274,encrypted_channel,Jakarta,0,0,0x1648...,0x4010...,0
N04357,2025-09-25 16:08,11.721531862022006,encrypted_channel,Bandung,0,0,0xa6f9...,0xd2d3...,0
N04358,2025-09-25 16:11,13.226559415321049,encrypted_channel,Surabaya,0,0,0x1b38...,0x6f6c...,0
N04359,2025-09-25 16:12,12.456251429210786,encrypted_channel,International,1,0,0x63ec...,0x819a...,0
N04360,2025-09-25 16:13,13.708760188017392,encrypted_channel,Jakarta,0,0,0x3f27...,0x94a5...,0
N04361,2025-09-25 16:15,13.67785639266548,encrypted_channel,Surabaya,0,0,0x7280...,0x9cff...,0
N04362,2025-09-25 16:16,12.991046673402646,encrypted_channel,Bandung,0,0,0x80fd...,0x4331...,0
N04363,2025-09-25 16:19,12.830461748465504,encrypted_channel,Jakarta,0,0,0xd191...,0xc792...,0
N04364,2025-09-25 16:20,13.534492895583474,encrypted_channel,Bandung,0,0,0x54cd...,0xe4db...,0
N04365,2025-09-25 16:22,12.926786353807923,encrypted_channel,Bandung,0,0,0x6a0a...,0x9afd...,0
N04366,2025-09-25 16:25,16.265622843845236,encrypted_channel,International,1,0,0xddc0...,0x558b...,1
N04367,2025-09-25 16:28,13.354070159379026,encrypted_channel,Jakarta,0,0,0x80fd...,0x9cff...,0
N04368,2025-09-25 16:29,12.698632460489272,encrypted_channel,Surabaya,0,0,0x315e...,0x19d7...,0
N04369,2025-09-25 16:30,12.853565863894088,encrypted_channel,Jakarta,0,0,0x7280...,0xbb54...,0
N04370,2025-09-25 16:31,13.64850038142804,encrypted_channel,Jakarta,0,0,0x1a2b...,0x872d...,0
N04371,2025-09-25 16:34,13.110616654003802,encrypted_channel,Bandung,0,0,0x6f05...,0xc169...,0
N04372,2025-09-25 16:35,15.215180318282435,encrypted_channel,International,1,0,0xddc0...,0x9185...,1
N04373,2025-09-25 16:36,13.617761811670006,encrypted_channel,Jakarta,0,0,0x1a2b...,0xb643...,0
N04374,2025-09-25 16:38,13.23174499757411,encrypted_channel,Jakarta,0,0,0xf7c9...,0x683f...,0
N04375,2025-09-25 16:39,13.220991682500774,encrypted_channel,Jakarta,0,0,0x6a0a...,0x19d7...,0
N04376,2025-09-25 16:40,12.9264433794875,encrypted_channel,International,1,0,0x95bf...,0xd265...,0
N04377,2025-09-25 16:42,13.35902317137201,encrypted_channel,International,1,0,0x54cd...,0x71c5...,0
N04378,2025-09-25 16:45,11.815331111667156,encrypted_channel,Jakarta,0,0,0xddc0...,0xbb54...,0
N04379,2025-09-25 16:46,12.519670971861771,encrypted_channel,Surabaya,0,0,0x92aa...,0x4331...,0
N04380,2025-09-25 16:49,16.100161796418103,encrypted_channel,International,1,0,0xc7fc...,0x2f4e...,1
N04381,2025-09-25 16:51,12.641620690342076,encrypted_channel,Jakarta,0,0,0x492a...,0x94a5...,0
N04382,2025-09-25 16:53,13.696034214471034,encrypted_channel,Surabaya,0,0,0x92aa...,0x7733...,0
N04383,2025-09-25 16:56,13.608790155426242,encrypted_channel,International,1,0,0x315e...,0x4a26...,0
N04384,2025-09-25 16:58,12.9124247559756,encrypted_channel,Jakarta,0,0,0xa6f9...,0xe4db...,0
N04385,2025-09-25 16:59,13.634067814900389,encrypted_channel,Jakarta,0,0,0x1478...,0x2f4e...,0
N04386,2025-09-25 17:00,13.418126708348597,encrypted_channel,International,1,0,0x1648...,0xbe14...,0
N04387,2025-09-25 17:01,13.521923082895798,encrypted_channel,Bandung,0,0,0x7bd7...,0x7453...,0
N04388,2025-09-25 17:03,13.07325926395798,encrypted_channel,Jakarta,0,0,0xdd89...,0x94a5...,0
N04389,2025-09-25 17:04,12.194268246955202,encrypted_channel,Jakarta,0,0,0x63ec...,0x819a...,0
N04390,2025-09-25 17:05,13.194334210359196,encrypted_channel,Bandung,0,0,0x492a...,0xee14...,0
N04391,2025-09-25 17:06,13.534242538094192,encrypted_channel,Bandung,0,0,0x1b38...,0x7ccf...,0
N04392,2025-09-25 17:07,12.05746822340813,encrypted_channel,Jakarta,0,0,0xf1b2...,0xbe14...,0
N04393,2025-09-25 17:10,11.6560123085129,encrypted_channel,Bandung,0,0,0x54cd...,0xcb01...,0
N04394,2025-09-25 17:11,13.53674461840092,encrypted_channel,Jakarta,0,0,0x1648...,0xf495...,0
N04395,2025-09-25 17:13,13.26602033305272,encrypted_channel,Jakarta,0,0,0x315e...,0x7f60...,0
N04396,2025-09-25 17:14,13.156805383008471,encrypted_channel,Jakarta,0,0,0x9ba9...,0x69de...,0
N04397,2025-09-25 17:15,13.36955152651462,encrypted_channel,Surabaya,0,0,0x7a12...,0xee14...,0
N04398,2025-09-25 17:16,13.380784493254149,encrypted_channel,Jakarta,0,0,0x80fd...,0x71c5...,0
N04399,2025-09-25 17:17,12.99707902710501,encrypted_channel,Jakarta,0,0,0x7bd7...,0x769b...,0
N04400,2025-09-25 17:18,13.285376384825502,encrypted_channel,Surabaya,0,0,0x80fd...,0xf495...,0
N04401,2025-09-25 17:21,13.088539753726664,encrypted_channel,Jakarta,0,0,0xc7fc...,0xb643...,0
N04402,2025-09-25 17:23,12.489490639708269,encrypted_channel,Bandung,0,0,0x5709...,0x7ccf...,0
N04403,2025-09-25 17:26,15.468782946835145,encrypted_channel,International,1,0,0xc7fc...,0x558b...,1
N04404,2025-09-25 17:29,12.901140480452108,encrypted_channel,Jakarta,0,0,0xfdc8...,0xbe12...,0
N04405,2025-09-25 17:32,13.612049528694682,encrypted_channel,Jakarta,0,0,0xdd89...,0xbe14...,0
N04406,2025-09-25 17:33,12.942578600262344,encrypted_channel,International,1,0,0x54cd...,0x94a5...,0
N04407,2025-09-25 17:34,12.435082953722342,encrypted_channel,Jakarta,0,0,0x26a5...,0x9311...,0
N04408,2025-09-25 17:36,13.544613492473308,encrypted_channel,Jakarta,0,0,0x80fd...,0xa006...,0
N04409,2025-09-25 17:38,12.258608168032794,encrypted_channel,Bandung,0,0,0x1478...,0x45c9...,0
N04410,2025-09-25 17:41,13.698537319333754,encrypted_channel,Surabaya,0,0,0x315e...,0x558b...,0
N04411,2025-09-25 17:42,13.311319543092775,encrypted_channel,Jakarta,0,0,0x315e...,0x4a40...,0
N04412,2025-09-25 17:43,15.596507990328286,encrypted_channel,International,1,0,0xc7fc...,0x9185...,1
N04413,2025-09-25 17:46,12.558868073870368,encrypted_channel,Jakarta,0,0,0xd191...,0xbe14...,0
N04414,2025-09-25 17:48,12.47380708017226,encrypted_channel,Jakarta,0,0,0x95bf...,0x9185...,0
N04415,2025-09-25 17:50,12.450507910978672,encrypted_channel,Jakarta,0,0,0xf1b2...,0x4a40...,0
N04416,2025-09-25 17:51,13.54946994399767,encrypted_channel,Jakarta,0,0,0x6f05...,0x683f...,0
N04417,2025-09-25 17:54,12.479125734281732,encrypted_channel,Bandung,0,0,0x7bd7...,0xf976...,0
N04418,2025-09-25 17:57,14.990584071523156,encrypted_channel,Bandung,0,0,0xddc0...,0x2f4e...,1
N04419,2025-09-25 17:58,15.957143963283476,encrypted_channel,International,1,0,0xc7fc...,0xa95b...,1
N04420,2025-09-25 17:59,13.284747497815768,encrypted_channel,Bandung,0,0,0x492a...,0xc792...,0
N04421,2025-09-25 18:02,13.085066412659936,encrypted_channel,Jakarta,0,0,0xfdc8...,0x71c5...,0
N04422,2025-09-25 18:05,12.895244434682304,encrypted_channel,Jakarta,0,0,0xa6f9...,0x88ae...,0
N04423,2025-09-25 18:06,13.677984913210585,encrypted_channel,Jakarta,0,0,0x92aa...,0x4a26...,0
N04424,2025-09-25 18:09,12.834051773505868,encrypted_channel,Jakarta,0,0,0xd191...,0x1eac...,0
N04425,2025-09-25 18:12,13.544300080880678,encrypted_channel,International,1,0,0xfdc8...,0x9afd...,0
N04426,2025-09-25 18:13,12.202772205063496,encrypted_channel,Surabaya,0,0,0xc7fc...,0x2659...,0
N04427,2025-09-25 18:14,13.18940314282074,encrypted_channel,Surabaya,0,0,0x315e...,0x4010...,0
N04428,2025-09-25 18:15,12.22970616088965,encrypted_channel,Bandung,0,0,0x95bf...,0xb322...,0
N04429,2025-09-25 18:18,12.013294609811725,encrypted_channel,Surabaya,0,0,0x63ec...,0xf976...,0
N04430,2025-09-25 18:21,15.505880136677256,encrypted_channel,Jakarta,0,0,0xc7fc...,0x2f4e...,1
N04431,2025-09-25 18:22,13.366635735073936,encrypted_channel,Surabaya,0,0,0x9132...,0x558b...,0
N04432,2025-09-25 18:23,13.234938207205088,encrypted_channel,International,1,0,0x9132...,0xf11a...,0
N04433,2025-09-25 18:25,13.040966753599848,encrypted_channel,Jakarta,0,0,0x80fd...,0x819a...,0
N04434,2025-09-25 18:28,12.665230167835112,encrypted_channel,Bandung,0,0,0x7a12...,0x1b4f...,0
N04435,2025-09-25 18:31,13.490732872733052,encrypted_channel,Jakarta,0,0,0xf7c9...,0x69de...,0
N04436,2025-09-25 18:32,12.435261884788632,encrypted_channel,Bandung,0,0,0x2f2c...,0x766a...,0
N04437,2025-09-25 18:34,13.112648338867752,encrypted_channel,Surabaya,0,0,0x6f05...,0xb643...,0
N04438,2025-09-25 18:35,13.657865613632689,encrypted_channel,Jakarta,0,0,0x92aa...,0xc792...,0
N04439,2025-09-25 18:36,13.360780097802795,encrypted_channel,Jakarta,0,0,0x54cd...,0xd2d3...,0
N04440,2025-09-25 18:38,13.561906510504732,encrypted_channel,Jakarta,0,0,0x26a5...,0x6775...,0
N04441,2025-09-25 18:40,15.54559868066734,encrypted_channel,International,1,0,0xc7fc...,0x9185...,1
N04442,2025-09-25 18:42,11.69952950549349,encrypted_channel,Jakarta,0,0,0xf1b2...,0xb643...,0
N04443,2025-09-25 18:43,13.549685210854385,encrypted_channel,International,1,0,0xc7fc...,0xf976...,0
N04444,2025-09-25 18:45,13.218226131783926,encrypted_channel,Jakarta,0,0,0x1b38...,0xcb01...,0
N04445,2025-09-25 18:47,15.29689189216154,encrypted_channel,International,1,0,0xc7fc...,0x2f4e...,1
N04446,2025-09-25 18:48,13.55938141466554,encrypted_channel,International,1,0,0xdd89...,0x7ccf...,0
N04447,2025-09-25 18:49,12.897247883087893,encrypted_channel,Bandung,0,0,0xfdc8...,0xf976...,0
N04448,2025-09-25 18:51,12.14684267573434,encrypted_channel,Jakarta,0,0,0x7280...,0x3355...,0
N04449,2025-09-25 18:52,13.67730081031136,encrypted_channel,Surabaya,0,0,0xd191...,0x9185...,0
N04450,2025-09-25 18:53,15.374762562631863,encrypted_channel,International,1,0,0xddc0...,0x2f4e...,1
N04451,2025-09-25 18:54,12.338485913286,encrypted_channel,Surabaya,0,0,0x2f2c...,0xf976...,0
N04452,2025-09-25 18:56,13.229817699518732,encrypted_channel,Jakarta,0,0,0x5709...,0x94a5...,0
N04453,2025-09-25 18:57,11.661440293178858,encrypted_channel,Jakarta,0,0,0x2f2c...,0x0d89...,0
N04454,2025-09-25 18:58,11.90388588687551,encrypted_channel,Jakarta,0,0,0x92aa...,0x183b...,0
N04455,2025-09-25 18:59,13.4737383010156,encrypted_channel,Bandung,0,0,0x3f27...,0xca91...,0
N04456,2025-09-25 19:02,12.047346514271094,encrypted_channel,Jakarta,0,0,0xa6f9...,0x6775...,0
N04457,2025-09-25 19:05,13.271565834947538,encrypted_channel,Jakarta,0,0,0x95bf...,0xdcd6...,0
N04458,2025-09-25 19:07,13.044929264387342,encrypted_channel,Jakarta,0,0,0x80fd...,0xbb54...,0
N04459,2025-09-25 19:08,15.3466673102885,encrypted_channel,International,1,0,0xfdc8...,0x9185...,1
N04460,2025-09-25 19:10,13.658136020420962,encrypted_channel,Jakarta,0,0,0x2f2c...,0x558b...,0
N04461,2025-09-25 19:13,12.335371342925503,encrypted_channel,Jakarta,0,0,0x1b38...,0x7453...,0
N04462,2025-09-25 19:16,13.338298611108668,encrypted_channel,Jakarta,0,0,0x6a0a...,0x3239...,0
N04463,2025-09-25 19:19,12.229320312249865,encrypted_channel,Bandung,0,0,0x492a...,0xd598...,0
N04464,2025-09-25 19:20,13.257325995337114,encrypted_channel,International,1,0,0xf7c9...,0x00b0...,0
N04465,2025-09-25 19:22,12.36086454830148,encrypted_channel,Jakarta,0,0,0x95bf...,0x7733...,0
N04466,2025-09-25 19:23,13.60568418804813,encrypted_channel,Surabaya,0,0,0x9ba9...,0x45c9...,0
N04467,2025-09-25 19:26,13.05862666806308,encrypted_channel,Bandung,0,0,0x1648...,0xd2d3...,0
N04468,2025-09-25 19:27,11.582311592455236,encrypted_channel,International,1,0,0xddc0...,0x4331...,0
N04469,2025-09-25 19:29,11.854882631822012,encrypted_channel,Jakarta,0,0,0x26a5...,0xf495...,0
N04470,2025-09-25 19:30,13.188864346680305,encrypted_channel,International,1,0,0xf7c9...,0x71c5...,0
N04471,2025-09-25 19:32,13.152911980893096,encrypted_channel,Surabaya,0,0,0x80fd...,0x71c5...,0
N04472,2025-09-25 19:35,12.80639979329463,encrypted_channel,International,1,0,0x1478...,0x6f6c...,0
N04473,2025-09-25 19:36,13.278168117091466,encrypted_channel,Surabaya,0,0,0xc7fc...,0x6775...,0
N04474,2025-09-25 19:37,16.106431184814323,encrypted_channel,Bandung,0,0,0xfdc8...,0x2f4e...,1
N04475,2025-09-25 19:39,13.432630966028425,encrypted_channel,Jakarta,0,0,0x2f2c...,0x683f...,0
N04476,2025-09-25 19:41,13.458122502679217,encrypted_channel,Jakarta,0,0,0xa6f9...,0x9cff...,0
N04477,2025-09-25 19:42,13.660991310224206,encrypted_channel,Jakarta,0,0,0xc7fc...,0x9cff...,0
N04478,2025-09-25 19:43,12.48811132394666,encrypted_channel,International,1,0,0x92aa...,0x766a...,0
N04479,2025-09-25 19:45,12.019634627724376,encrypted_channel,Surabaya,0,0,0xdd89...,0xd265...,0
N04480,2025-09-25 19:47,12.190171895998496,encrypted_channel,Jakarta,0,0,0x7a12...,0x9311...,0
N04481,2025-09-25 19:48,11.760777238509077,encrypted_channel,Jakarta,0,0,0x7bd7...,0x523f...,0
N04482,2025-09-25 19:50,12.720640259310493,encrypted_channel,Jakarta,0,0,0x95bf...,0x769b...,0
N04483,2025-09-25 19:52,12.261086260933476,encrypted_channel,Jakarta,0,0,0x80fd...,0x1eac...,0
N04484,2025-09-25 19:53,13.637579349471611,encrypted_channel,Surabaya,0,0,0xd191...,0x1eac...,0
N04485,2025-09-25 19:55,12.820858204599068,encrypted_channel,International,1,0,0x1478...,0xcb01...,0
N04486,2025-09-25 19:57,12.52304528036691,encrypted_channel,Jakarta,0,0,0x5709...,0xb79d...,0
N04487,2025-09-25 19:58,13.16214162741274,encrypted_channel,Surabaya,0,0,0x7bd7...,0xf495...,0
N04488,2025-09-25 20:01,14.992269912558037,encrypted_channel,Bandung,0,0,0xc7fc...,0x558b...,1
N04489,2025-09-25 20:02,11.546640665950363,encrypted_channel,Surabaya,0,0,0x7a12...,0xd265...,0
N04490,2025-09-25 20:04,13.673669305321068,encrypted_channel,Jakarta,0,0,0x315e...,0xd2d3...,0
N04491,2025-09-25 20:07,13.390703596387365,encrypted_channel,Jakarta,0,0,0x1478...,0x9cff...,0
N04492,2025-09-25 20:10,13.541118448103957,encrypted_channel,Bandung,0,0,0x315e...,0xf976...,0
N04493,2025-09-25 20:11,13.671069585983384,encrypted_channel,Jakarta,0,0,0x1a2b...,0x4a40...,0
N04494,2025-09-25 20:13,16.06218413001246,encrypted_channel,Bandung,0,0,0xddc0...,0x2f4e...,1
N04495,2025-09-25 20:14,12.610950914815447,encrypted_channel,Jakarta,0,0,0x92aa...,0x9cff...,0
N04496,2025-09-25 20:17,13.473931101670876,encrypted_channel,Jakarta,0,0,0x1648...,0x7453...,0
N04497,2025-09-25 20:18,11.58093919058361,encrypted_channel,Jakarta,0,0,0x1b38...,0x00b0...,0
N04498,2025-09-25 20:21,12.871655907743907,encrypted_channel,Jakarta,0,0,0xfdc8...,0x4a26...,0
N04499,2025-09-25 20:24,13.462538748949925,encrypted_channel,Jakarta,0,0,0x7bd7...,0x12ca...,0
N04500,2025-09-25 20:26,13.39971931839874,encrypted_channel,Jakarta,0,0,0x492a...,0x5eba...,0
N04501,2025-09-25 20:29,15.961286624189087,encrypted_channel,International,1,0,0xddc0...,0x2f4e...,1
N04502,2025-09-25 20:31,13.466936994756376,encrypted_channel,Jakarta,0,0,0x315e...,0x9185...,0
N04503,2025-09-25 20:33,11.811606822880378,encrypted_channel,Bandung,0,0,0x9ba9...,0xbe12...,0
N04504,2025-09-25 20:34,13.247407101463477,encrypted_channel,Jakarta,0,0,0x54cd...,0xdbea...,0
N04505,2025-09-25 20:37,13.294395512526988,encrypted_channel,Jakarta,0,0,0x80fd...,0x2685...,0
N04506,2025-09-25 20:38,12.320735262183604,encrypted_channel,Jakarta,0,0,0x5709...,0x71c5...,0
N04507,2025-09-25 20:40,12.5922597886828,encrypted_channel,Jakarta,0,0,0x1a2b...,0x2685...,0
N04508,2025-09-25 20:43,13.10202800822639,encrypted_channel,Jakarta,0,0,0x2f2c...,0x00b0...,0
N04509,2025-09-25 20:46,13.315130192059822,encrypted_channel,Surabaya,0,0,0xc7fc...,0x4a26...,0
N04510,2025-09-25 20:49,13.567140220164218,encrypted_channel,Jakarta,0,0,0x6f05...,0xd265...,0
N04511,2025-09-25 20:51,13.431468821859262,encrypted_channel,Bandung,0,0,0x9ba9...,0x2685...,0
N04512,2025-09-25 20:54,13.68821567780553,encrypted_channel,Jakarta,0,0,0xc7fc...,0xca91...,0
N04513,2025-09-25 20:57,12.536077585628444,encrypted_channel,Jakarta,0,0,0xc7fc...,0xdcd6...,0
N04514,2025-09-25 20:58,12.93357294246178,encrypted_channel,Jakarta,0,0,0xddc0...,0x523f...,0
N04515,2025-09-25 21:00,15.161185508209124,encrypted_channel,International,1,0,0xfdc8...,0x9185...,1
N04516,2025-09-25 21:02,13.608029949814298,encrypted_channel,Bandung,0,0,0x7bd7...,0xa006...,0
N04517,2025-09-25 21:03,13.286622791379877,encrypted_channel,Bandung,0,0,0x9132...,0xbe12...,0
N04518,2025-09-25 21:06,13.13490440889864,encrypted_channel,Jakarta,0,0,0xddc0...,0xdcd6...,0
N04519,2025-09-25 21:07,13.246015379159385,encrypted_channel,Jakarta,0,0,0x7bd7...,0x4331...,0
N04520,2025-09-25 21:08,12.797862398484328,encrypted_channel,Jakarta,0,0,0x6f05...,0x00b0...,0
N04521,2025-09-25 21:09,15.354863931831115,encrypted_channel,International,1,0,0xfdc8...,0x558b...,1
N04522,2025-09-25 21:10,13.29103553689346,encrypted_channel,Jakarta,0,0,0xf1b2...,0x558b...,0
N04523,2025-09-25 21:12,13.138817266676009,encrypted_channel,Surabaya,0,0,0x492a...,0x2f4e...,0
N04524,2025-09-25 21:15,13.40563975903712,encrypted_channel,Bandung,0,0,0xddc0...,0x7453...,0
N04525,2025-09-25 21:18,13.514154082234956,encrypted_channel,Jakarta,0,0,0xd191...,0x6775...,0
N04526,2025-09-25 21:21,12.939127803023537,encrypted_channel,Jakarta,0,0,0xdd89...,0x523f...,0
N04527,2025-09-25 21:24,13.438058397685989,encrypted_channel,Jakarta,0,0,0x1b38...,0xa006...,0
N04528,2025-09-25 21:26,13.512651224697157,encrypted_channel,International,1,0,0xc7fc...,0x3131...,0
N04529,2025-09-25 21:29,13.357530356744808,encrypted_channel,Jakarta,0,0,0x3f27...,0x9afd...,0
N04530,2025-09-25 21:30,12.17220040376978,encrypted_channel,Jakarta,0,0,0xfdc8...,0x16cb...,0
N04531,2025-09-25 21:32,12.442799524326649,encrypted_channel,Jakarta,0,0,0xd191...,0x2f4e...,0
N04532,2025-09-25 21:33,11.735556885167682,encrypted_channel,Bandung,0,0,0x1648...,0xc792...,0
N04533,2025-09-25 21:36,12.679473622250075,encrypted_channel,International,1,0,0xf1b2...,0xbe14...,0
N04534,2025-09-25 21:39,12.35314260181145,encrypted_channel,Jakarta,0,0,0xf7c9...,0x94a5...,0
N04535,2025-09-25 21:42,13.22386525809627,encrypted_channel,Jakarta,0,0,0xf7c9...,0x9afd...,0
N04536,2025-09-25 21:43,16.02533826998861,encrypted_channel,International,1,0,0xc7fc...,0x558b...,1
N04537,2025-09-25 21:44,11.936590609722344,encrypted_channel,Jakarta,0,0,0x315e...,0xbe12...,0
N04538,2025-09-25 21:47,12.69955473594852,encrypted_channel,Surabaya,0,0,0x2f2c...,0x16cb...,0
N04539,2025-09-25 21:49,11.820704239121133,encrypted_channel,Jakarta,0,0,0xc7fc...,0xc564...,0
N04540,2025-09-25 21:51,12.02519804139513,encrypted_channel,Surabaya,0,0,0xc7fc...,0x2659...,0
N04541,2025-09-25 21:53,15.903046253420444,encrypted_channel,International,1,0,0xddc0...,0xa95b...,1
N04542,2025-09-25 21:56,16.107510121409167,encrypted_channel,International,1,0,0xfdc8...,0x2f4e...,1
N04543,2025-09-25 21:57,13.637635500822215,encrypted_channel,Bandung,0,0,0x1648...,0xf495...,0
N04544,2025-09-25 21:59,13.429500958089909,encrypted_channel,Jakarta,0,0,0x315e...,0x9185...,0
N04545,2025-09-25 22:00,13.386423126801498,encrypted_channel,Jakarta,0,0,0x63ec...,0xc564...,0
N04546,2025-09-25 22:03,12.325467714495728,encrypted_channel,Bandung,0,0,0x2f2c...,0x766a...,0
N04547,2025-09-25 22:04,13.5533792663565,encrypted_channel,Bandung,0,0,0xf7c9...,0x819a...,0
N04548,2025-09-25 22:05,13.241828553025208,encrypted_channel,Jakarta,0,0,0x1a2b...,0x1b4f...,0
N04549,2025-09-25 22:06,13.677091813095316,encrypted_channel,Jakarta,0,0,0x95bf...,0xb79d...,0
N04550,2025-09-25 22:09,12.929862991653502,encrypted_channel,Jakarta,0,0,0x1b38...,0x872d...,0
N04551,2025-09-25 22:10,15.886046310567188,encrypted_channel,International,1,0,0xc7fc...,0x558b...,1
N04552,2025-09-25 22:13,13.09078395508434,encrypted_channel,Bandung,0,0,0x1a2b...,0x65e4...,0
N04553,2025-09-25 22:16,15.363696489333272,encrypted_channel,International,1,0,0xc7fc...,0x9185...,1
N04554,2025-09-25 22:19,12.127748876301746,encrypted_channel,Jakarta,0,0,0x2f2c...,0xb643...,0
N04555,2025-09-25 22:21,13.088216968167275,encrypted_channel,Jakarta,0,0,0xdd89...,0x4010...,0
N04556,2025-09-25 22:23,12.361707937061622,encrypted_channel,Surabaya,0,0,0x492a...,0x819a...,0
N04557,2025-09-25 22:26,13.454285276926724,encrypted_channel,Jakarta,0,0,0x63ec...,0xbe14...,0
N04558,2025-09-25 22:27,13.410555819595317,encrypted_channel,Bandung,0,0,0x54cd...,0xcb01...,0
N04559,2025-09-25 22:28,15.944151465793276,encrypted_channel,International,1,0,0xc7fc...,0x558b...,1
N04560,2025-09-25 22:29,13.057835522876536,encrypted_channel,Bandung,0,0,0x7a12...,0x69de...,0
N04561,2025-09-25 22:32,13.545921154931628,encrypted_channel,Jakarta,0,0,0xfdc8...,0xbb54...,0
N04562,2025-09-25 22:33,13.607469881902196,encrypted_channel,Bandung,0,0,0x315e...,0xa80e...,0
N04563,2025-09-25 22:36,13.11101320723312,encrypted_channel,Surabaya,0,0,0x6a0a...,0xdcd6...,0
N04564,2025-09-25 22:39,13.66177762420231,encrypted_channel,Jakarta,0,0,0x3f27...,0x16cb...,0
N04565,2025-09-25 22:42,13.485349563490152,encrypted_channel,Surabaya,0,0,0xfdc8...,0x540d...,0
N04566,2025-09-25 22:44,12.713474414589433,encrypted_channel,Bandung,0,0,0xa6f9...,0x3131...,0
N04567,2025-09-25 22:46,13.08418372216216,encrypted_channel,Bandung,0,0,0xdd89...,0x9cff...,0
N04568,2025-09-25 22:49,15.897716400441723,encrypted_channel,International,1,0,0xddc0...,0x9185...,1
N04569,2025-09-25 22:51,12.917818297308736,encrypted_channel,Jakarta,0,0,0x492a...,0xb643...,0
N04570,2025-09-25 22:54,12.869919740378569,encrypted_channel,Jakarta,0,0,0x5709...,0x8180...,0
N04571,2025-09-25 22:56,12.731209375163582,encrypted_channel,Surabaya,0,0,0x26a5...,0xbe12...,0
N04572,2025-09-25 22:59,12.859420745714756,encrypted_channel,Surabaya,0,0,0xf1b2...,0x766a...,0
N04573,2025-09-25 23:01,11.875044562574711,encrypted_channel,Jakarta,0,0,0x6a0a...,0x4a26...,0
N04574,2025-09-25 23:02,13.044922781300096,encrypted_channel,Bandung,0,0,0x492a...,0xba46...,0
N04575,2025-09-25 23:05,12.472011283537409,encrypted_channel,Bandung,0,0,0x95bf...,0x9afd...,0
N04576,2025-09-25 23:07,12.554251096281424,encrypted_channel,Jakarta,0,0,0x63ec...,0x7ccf...,0
N04577,2025-09-25 23:08,13.435721968496038,encrypted_channel,Bandung,0,0,0x54cd...,0xdbea...,0
N04578,2025-09-25 23:09,16.275633445174535,encrypted_channel,International,1,0,0xddc0...,0xa95b...,1
N04579,2025-09-25 23:10,12.377371171333836,encrypted_channel,Jakarta,0,0,0x26a5...,0x9311...,0
N04580,2025-09-25 23:12,15.292138874358868,encrypted_channel,Jakarta,0,0,0xfdc8...,0x9185...,1
N04581,2025-09-25 23:15,13.618207740384848,encrypted_channel,Jakarta,0,0,0xf1b2...,0x4010...,0
N04582,2025-09-25 23:16,13.281617583487352,encrypted_channel,Jakarta,0,0,0x2f2c...,0xd2d3...,0
N04583,2025-09-25 23:17,12.000689195799511,encrypted_channel,Jakarta,0,0,0xf7c9...,0x2659...,0
N04584,2025-09-25 23:20,13.486966212403289,encrypted_channel,Bandung,0,0,0xdd89...,0x0d89...,0
N04585,2025-09-25 23:23,11.85581989225019,encrypted_channel,Surabaya,0,0,0xa6f9...,0x3355...,0
N04586,2025-09-25 23:25,13.293918854045444,encrypted_channel,Surabaya,0,0,0x6a0a...,0xb643...,0
N04587,2025-09-25 23:26,13.091627843085083,encrypted_channel,Bandung,0,0,0x1478...,0xbe12...,0
N04588,2025-09-25 23:29,13.16575231450665,encrypted_channel,Bandung,0,0,0xc7fc...,0xa80e...,0
N04589,2025-09-25 23:31,12.535851100125246,encrypted_channel,Surabaya,0,0,0x7a12...,0x88ae...,0
N04590,2025-09-25 23:32,13.603648134767926,encrypted_channel,Bandung,0,0,0x6a0a...,0xd265...,0
N04591,2025-09-25 23:33,12.113754485168151,encrypted_channel,Jakarta,0,0,0x1b38...,0x683f...,0
N04592,2025-09-25 23:34,13.65306221421056,encrypted_channel,Jakarta,0,0,0xa6f9...,0x4a40...,0
N04593,2025-09-25 23:36,11.904257841501336,encrypted_channel,Jakarta,0,0,0xfdc8...,0xee14...,0
N04594,2025-09-25 23:39,12.745039562491932,encrypted_channel,International,1,0,0x7a12...,0xd598...,0
N04595,2025-09-25 23:42,13.165112473870268,encrypted_channel,Bandung,0,0,0x5709...,0xb322...,0
N04596,2025-09-25 23:45,13.148046718573225,encrypted_channel,Jakarta,0,0,0x95bf...,0x55af...,0
